,TimeStamp,PlayerName,StartChips,Seat,PC,PCVal,Flop,FlopVal,Turn,TurnVal,River,RiverVal,Cards
1694,3035683218,iJAW3EblFvQQ08NiDCumuQ,127.15,9,fo,0.5,,,,,,,
1695,3035683218,sx8Y50Zs0f8BTVsUwF3vcQ,87.84,1,ca,"(1.0, 1.0)",ch,,chfo,,,,
1696,3035683218,KX/0x8JtlabNJOZ7jkDHaw,184.40,2,caca,"(1.0, 1.0)",ch,,chfo,,,,
1697,3035683218,5Kh/uBDLudwHaB7uyU1YMQ,46.30,3,fo,,,,,,,,
1698,3035683218,5qB4lW+EJOMVz9tmIS4+5g,161.50,4,fo,,,,,,,,
1699,3035683218,ZxXgGjR2UBhLbKanW7vcww,43.70,5,caca,"(1.0, 1.0)",ch,,chfo,,,,
1701,3035685908,Ps7T8iBRdC/pJ9kNBNRtRQ,82.63,4,ca,1.0,ch,,ch,,ch,,
1702,3035685908,IDLLo8J+gjgfhsvySiMx1Q,143.65,5,fo,0.5,,,,,,,
1703,3035685908,CNGvcpDUJIU5v2BaN9GeFQ,44.20,6,ch,1.0,ch,,ch,,ch,,"(('Ah', 'Js'), 2.4)"
1704,3035685908,jHnx48lMTaPZLBNypgAVHg,38.60,8,fo,,,,,,,,
1705,3035685908,jJAI1364RojbYszw/mD3Uw,30.70,9,fo,,,,,,,,
1706,3035685908,KX/0x8JtlabNJOZ7jkDHaw,85.25,1,fo,,,,,,,,
1707,3035685908,arrhJBpX5+1wZC0mSrIBZg,422.20,3,fo,,,,,,,,
1709,3035684324,kKYdRwOhp4oxM/8Fev0SyQ,118.45,3,ra,"(4.0, -3.0)",,,,,,,2.50
1710,3035684324,HQg4dAYPUt6c2wXfx8Qp2A,199,4,fo,0.5,,,,,,,
1711,3035684324,jJAI1364RojbYszw/mD3Uw,55.45,6,fo,1.0,,,,,,,
1712,3035684324,0259Ri9eear1L/kUvSp3fw,58.56,1,fo,,,,,,,,
1713,3035684324,Ls2nv9Ik+badjCfyUCMSkg,197.10,2,fo,,,,,,,,
1715,3035677228,rlvqdOZfoqfgEnKXbI2u8g,39.95,3,fo,,,,,,,,
1716,3035677228,r6N47SOPkfiDotN6HE065A,39,4,fo,0.5,,,,,,,
1717,3035677228,S33dLcVTq0RT7o3L1XyGzA,48.73,5,,,,,,,,,
1718,3035677228,v5r0pAobFTmGmX+ESaHqrw,122.30,6,fo,1.0,,,,,,,
1719,3035677228,7o651P4boRE9SLBrnhBw1g,71.91,7,fo,,,,,,,,
1720,3035677228,KX/0x8JtlabNJOZ7jkDHaw,86.11,8,fo,,,,,,,,
1721,3035677228,Ls2nv9Ik+badjCfyUCMSkg,200.50,9,caca,"(1.0, 1.0)",chfo,,,,,,
1722,3035677228,bgj5TJhKRXdb9lvRvy9Rbg,46.60,1,ra,2.0,be,"(5.5, -5.5)",,,,,4.75
1723,3035677228,ttoADHGfCIyetBEz6v2J8A,26.90,2,fo,,,,,,,,
1725,3035678432,7vz79ENDdffUFcvXF6dYDg,150.75,4,fo,,,,,,,,
1726,3035678432,AxAa2BuOAJfxqwZ7Mj5rdA,145,5,ca,"(0.5, 3.0)",chfo,,,,,,
1727,3035678432,sNoVHBpBPI0xpDZwkYkFJg,78,6,fo,1.0,,,,,,,
1728,3035678432,5ZUhWBPscXPwtULjxSaqWQ,81.60,1,fo,,,,,,,,
1729,3035678432,qoIZizyRrSWFhTV7ehXVnw,369.19,2,fo,,,,,,,,
1730,3035678432,dmWdJV0KcZAJMusOD/U9VA,203.60,3,ra,3.5,be,"(5.0, -5.0)",,,,,7.10
1732,3035677530,TpOuEuYtRyG/f/Chlh3tZg,195.85,1,fo,,,,,,,,
1733,3035677530,sIoePhfMvk1ycN8r5dontA,160.20,2,ca,"(0.5, 3.0)",chca,4.0,ch,,chca,7.0,
1734,3035677530,HQg4dAYPUt6c2wXfx8Qp2A,200,4,fo,1.0,,,,,,,
1735,3035677530,5ZUhWBPscXPwtULjxSaqWQ,65,5,fo,,,,,,,,
1736,3035677530,MUFVpiLTXTYMXm6ZwKwaTw,127.55,6,ra,3.5,be,4.0,ch,,be,7.0,"(('10h', 'Ad'), 28.0)"
1738,3035684976,HQg4dAYPUt6c2wXfx8Qp2A,198.50,4,fo,,,,,,,,
1739,3035684976,jJAI1364RojbYszw/mD3Uw,54.45,6,fo,0.5,,,,,,,
1740,3035684976,0259Ri9eear1L/kUvSp3fw,58.56,1,ca,"(1.0, 3.0)",ch,,be,5.0,be,"(5.0, -5.0)",17.10
1741,3035684976,Ls2nv9Ik+badjCfyUCMSkg,197.10,2,fo,,,,,,,,
1742,3035684976,kKYdRwOhp4oxM/8Fev0SyQ,119.95,3,ra,4.0,ch,,ca,5.0,fo,,
1744,3035687238,IDLLo8J+gjgfhsvySiMx1Q,143.15,5,fo,,,,,,,,
1745,3035687238,CNGvcpDUJIU5v2BaN9GeFQ,45.60,6,fo,0.5,,,,,,,
1746,3035687238,jHnx48lMTaPZLBNypgAVHg,38.60,8,fo,1.0,,,,,,,
1747,3035687238,jJAI1364RojbYszw/mD3Uw,30.70,9,fo,,,,,,,,
1748,3035687238,KX/0x8JtlabNJOZ7jkDHaw,85.25,1,caca,"(1.0, 3.5)",chfo,,,,,,
1749,3035687238,arrhJBpX5+1wZC0mSrIBZg,422.20,3,fo,,,,,,,,
1750,3035687238,Ps7T8iBRdC/pJ9kNBNRtRQ,81.63,4,ra,4.5,be,"(7.0, -7.0)",,,,,9.50
1752,3035678706,gGwvaTEI80I9i3whsh9RKA,76.50,4,ra,"(3.0, -2.0)",,,,,,,2.50
1753,3035678706,HQg4dAYPUt6c2wXfx8Qp2A,198,1,fo,0.5,,,,,,,
1754,3035678706,ry7+s4Qh5J6Dqm31UGITWw,35.41,3,fo,1.0,,,,,,,
1756,3035685208,iJAW3EblFvQQ08NiDCumuQ,126.65,9,fo,,,,,,,,
1757,3035685208,sx8Y50Zs0f8BTVsUwF3vcQ,85.84,1,ca,"(0.5, 0.5)",chfo,,,,,,
1758,3035685208,KX/0x8JtlabNJOZ7jkDHaw,182.40,2,ch,1.0,chfo,,,,,,
1759,3035685208,5Kh/uBDLudwHaB7uyU1YMQ,46.30,3,fo,,,,,,,,
1760,3035685208,5qB4lW+EJOMVz9tmIS4+5g,161.50,4,fo,,,,,,,,
1761,3035685208,ZxXgGjR2UBhLbKanW7vcww,41.70,5,fo,,,,,,,,
1762,3035685208,tUKQYw4MHJ4Iqw+CKv5hRw,65.55,6,ca,1.0,be,"(3.0, -3.0)",,,,,2.85
1763,3035685208,id1N3TbBsWyNzcSxXZ6IPg,100,8,,,,,,,,,
1765,3035679138,HQg4dAYPUt6c2wXfx8Qp2A,197.50,1,fo,,,,,,,,
1766,3035679138,ry7+s4Qh5J6Dqm31UGITWw,34.41,3,ca,"(0.5, 0.5)",ch,,ch,,ch,,"('3s', '8h')"
1767,3035679138,gGwvaTEI80I9i3whsh9RKA,78,4,ch,1.0,ch,,ch,,ch,,"(('Ah', 'Jc'), 1.9)"
1769,3035680104,AxAa2BuOAJfxqwZ7Mj5rdA,141.50,5,fo,,,,,,,,
1770,3035680104,sNoVHBpBPI0xpDZwkYkFJg,77,6,ca,"(0.5, 0.5)",chca,2.0,befo,10.0,,,
1771,3035680104,qoIZizyRrSWFhTV7ehXVnw,369.19,2,ch,1.0,be,2.0,ra,"(20.0, -10.0)",,,24.20
1772,3035680104,dmWdJV0KcZAJMusOD/U9VA,207.20,3,fo,,,,,,,,
1773,3035680104,7vz79ENDdffUFcvXF6dYDg,150.75,4,fo,,,,,,,,
1775,3035680130,ry7+s4Qh5J6Dqm31UGITWw,33.41,3,fo,,,,,,,,
1776,3035680130,gGwvaTEI80I9i3whsh9RKA,78.90,4,ca,"(0.5, 0.5)",chfo,,,,,,
1777,3035680130,HQg4dAYPUt6c2wXfx8Qp2A,197.50,1,ch,1.0,be,"(2.0, -2.0)",,,,,1.90
1779,3035679178,sIoePhfMvk1ycN8r5dontA,145.70,2,ra,3.0,be,"(6.0, -6.0)",,,,,5.70
1780,3035679178,HQg4dAYPUt6c2wXfx8Qp2A,199,4,fo,0.5,,,,,,,
1781,3035679178,MUFVpiLTXTYMXm6ZwKwaTw,141.05,6,ca,"(1.0, 2.0)",chfo,,,,,,
1782,3035679178,TpOuEuYtRyG/f/Chlh3tZg,195.85,1,fo,,,,,,,,
1784,3035688870,CNGvcpDUJIU5v2BaN9GeFQ,45.10,6,fo,,,,,,,,
1785,3035688870,jHnx48lMTaPZLBNypgAVHg,37.60,8,ca,"(0.5, 0.5)",ch,,be,"(3.0, -3.0)",,,2.85
1786,3035688870,jJAI1364RojbYszw/mD3Uw,30.70,9,ch,1.0,ch,,fo,,,,
1787,3035688870,KX/0x8JtlabNJOZ7jkDHaw,80.75,1,fo,,,,,,,,
1788,3035688870,arrhJBpX5+1wZC0mSrIBZg,422.20,3,fo,,,,,,,,
1789,3035688870,Ps7T8iBRdC/pJ9kNBNRtRQ,86.63,4,ca,1.0,ch,,fo,,,,
1790,3035688870,IDLLo8J+gjgfhsvySiMx1Q,143.15,5,fo,,,,,,,,
1792,3035679520,r6N47SOPkfiDotN6HE065A,38.50,4,fo,,,,,,,,
1793,3035679520,v5r0pAobFTmGmX+ESaHqrw,121.30,6,fo,0.5,,,,,,,
1794,3035679520,7o651P4boRE9SLBrnhBw1g,71.91,7,ca,"(1.0, 2.5)",chfo,,,,,,
1795,3035679520,KX/0x8JtlabNJOZ7jkDHaw,86.11,8,ra,3.5,be,"(4.0, -4.0)",,,,,6.65
1796,3035679520,Ls2nv9Ik+badjCfyUCMSkg,198.50,9,fo,,,,,,,,
1797,3035679520,bgj5TJhKRXdb9lvRvy9Rbg,49.35,1,fo,,,,,,,,
1798,3035679520,ttoADHGfCIyetBEz6v2J8A,26.90,2,fo,,,,,,,,
1799,3035679520,rlvqdOZfoqfgEnKXbI2u8g,39.95,3,fo,,,,,,,,
1801,3035687034,jJAI1364RojbYszw/mD3Uw,53.95,6,fo,,,,,,,,
1802,3035687034,0259Ri9eear1L/kUvSp3fw,66.66,1,cafo,"(0.5, 0.5)",,,,,,,
1803,3035687034,Ls2nv9Ik+badjCfyUCMSkg,197.10,2,,,,,,,,,
1804,3035687034,kKYdRwOhp4oxM/8Fev0SyQ,110.95,3,ra,"((1.0, 3.0), -3.0)",,,,,,,2
1805,3035687034,HQg4dAYPUt6c2wXfx8Qp2A,198.50,4,fo,,,,,,,,
1806,3035687034,5ZUhWBPscXPwtULjxSaqWQ,83.85,5,,,,,,,,,
1808,3035687596,sx8Y50Zs0f8BTVsUwF3vcQ,84.84,1,ca,1.0,ca,2.0,ca,5.0,fo,,
1809,3035687596,KX/0x8JtlabNJOZ7jkDHaw,181.40,2,fo,0.5,,,,,,,
1810,3035687596,5Kh/uBDLudwHaB7uyU1YMQ,46.30,3,ch,1.0,chfo,,,,,,
1811,3035687596,5qB4lW+EJOMVz9tmIS4+5g,161.50,4,ca,1.0,be,2.0,be,5.0,be,"(8.0, -8.0)",16.15
1812,3035687596,ZxXgGjR2UBhLbKanW7vcww,41.70,5,fo,,,,,,,,
1813,3035687596,tUKQYw4MHJ4Iqw+CKv5hRw,67.40,6,fo,,,,,,,,
1814,3035687596,iJAW3EblFvQQ08NiDCumuQ,126.65,9,fo,,,,,,,,
1816,3035681342,gGwvaTEI80I9i3whsh9RKA,77.90,4,ra,3.0,ch,,fo,,,,
1817,3035681342,HQg4dAYPUt6c2wXfx8Qp2A,198.40,1,fo,0.5,,,,,,,
1818,3035681342,ry7+s4Qh5J6Dqm31UGITWw,33.41,3,ca,"(1.0, 2.0)",ch,,be,"(6.5, -6.5)",,,6.20
1820,3035680356,HQg4dAYPUt6c2wXfx8Qp2A,198.50,4,fo,,,,,,,,
1821,3035680356,MUFVpiLTXTYMXm6ZwKwaTw,138.05,6,fo,0.5,,,,,,,
1822,3035680356,TpOuEuYtRyG/f/Chlh3tZg,195.85,1,,1.0,,,,,,,1.50
1823,3035680356,sIoePhfMvk1ycN8r5dontA,148.40,2,fo,,,,,,,,
1824,3035680356,dPft7g2lbDhkes7WOvCpKA,111,3,,,,,,,,,
1826,3035690378,jHnx48lMTaPZLBNypgAVHg,39.45,8,fo,,,,,,,,
1827,3035690378,jJAI1364RojbYszw/mD3Uw,29.70,9,ca,"(0.5, 0.5)",be,2.0,beca,"(2.0, 2.0)",ch,,"(('Jh', '7h'), 13.75)"
1828,3035690378,KX/0x8JtlabNJOZ7jkDHaw,80.75,1,ch,1.0,ca,2.0,ra,4.0,ch,,
1829,3035690378,arrhJBpX5+1wZC0mSrIBZg,422.20,3,fo,,,,,,,,
1830,3035690378,Ps7T8iBRdC/pJ9kNBNRtRQ,85.63,4,fo,,,,,,,,
1831,3035690378,IDLLo8J+gjgfhsvySiMx1Q,143.15,5,ca,1.0,fo,,,,,,
1832,3035690378,CNGvcpDUJIU5v2BaN9GeFQ,45.10,6,fo,,,,,,,,
1834,3035681968,sNoVHBpBPI0xpDZwkYkFJg,64,6,fo,,,,,,,,
1835,3035681968,qoIZizyRrSWFhTV7ehXVnw,380.39,2,fo,0.5,,,,,,,
1836,3035681968,dmWdJV0KcZAJMusOD/U9VA,207.20,3,fo,1.0,,,,,,,
1837,3035681968,7vz79ENDdffUFcvXF6dYDg,150.75,4,fo,,,,,,,,
1838,3035681968,AxAa2BuOAJfxqwZ7Mj5rdA,141.50,5,ra,"(3.5, -2.5)",,,,,,,2.50
1840,3035680870,MUFVpiLTXTYMXm6ZwKwaTw,137.55,6,ra,3.5,ch,,ca,5.0,fo,,
1841,3035680870,TpOuEuYtRyG/f/Chlh3tZg,196.35,1,fo,0.5,,,,,,,
1842,3035680870,sIoePhfMvk1ycN8r5dontA,148.40,2,ca,"(1.0, 2.5)",ch,,be,5.0,be,"(5.0, -5.0)",16.15
1843,3035680870,HQg4dAYPUt6c2wXfx8Qp2A,198.50,4,fo,,,,,,,,
1845,3035688616,0259Ri9eear1L/kUvSp3fw,65.66,1,ca,1.0,ca,2.0,beca,"(2.0, 6.0)",be,"(5.0, -5.0)",23.25
1846,3035688616,kKYdRwOhp4oxM/8Fev0SyQ,111.95,3,ca,"(0.5, 0.5)",chca,2.0,chra,8.0,chfo,,
1847,3035688616,HQg4dAYPUt6c2wXfx8Qp2A,198.50,4,ch,1.0,be,2.0,chfo,,,,
1848,3035688616,jJAI1364RojbYszw/mD3Uw,53.95,6,fo,,,,,,,,
1850,3035682064,HQg4dAYPUt6c2wXfx8Qp2A,197.90,1,fo,,,,,,,,
1851,3035682064,ry7+s4Qh5J6Dqm31UGITWw,36.61,3,ra,"((0.5, 2.5), -2.0)",,,,,,,2
1852,3035682064,gGwvaTEI80I9i3whsh9RKA,74.90,4,fo,1.0,,,,,,,
1854,3035681498,v5r0pAobFTmGmX+ESaHqrw,120.80,6,fo,,,,,,,,
1855,3035681498,7o651P4boRE9SLBrnhBw1g,68.41,7,ca,"(0.5, 0.5)",chfo,,,,,,
1856,3035681498,KX/0x8JtlabNJOZ7jkDHaw,89.26,8,ch,1.0,ch,,,,,,
1857,3035681498,Ls2nv9Ik+badjCfyUCMSkg,198.50,9,fo,,,,,,,,
1858,3035681498,bgj5TJhKRXdb9lvRvy9Rbg,49.35,1,fo,,,,,,,,
1859,3035681498,ttoADHGfCIyetBEz6v2J8A,26.90,2,ca,1.0,be,"(4.0, -4.0)",,,,,3.80
1860,3035681498,rlvqdOZfoqfgEnKXbI2u8g,39.95,3,fo,,,,,,,,
1861,3035681498,r6N47SOPkfiDotN6HE065A,38.50,4,ca,1.0,fo,,,,,,
1863,3035682966,qoIZizyRrSWFhTV7ehXVnw,379.89,2,fo,,,,,,,,
1864,3035682966,dmWdJV0KcZAJMusOD/U9VA,206.20,3,fo,0.5,,,,,,,
1865,3035682966,7vz79ENDdffUFcvXF6dYDg,150.75,4,fo,1.0,,,,,,,
1866,3035682966,AxAa2BuOAJfxqwZ7Mj5rdA,143,5,ra,"(3.5, -2.5)",,,,,,,2.50
1867,3035682966,sNoVHBpBPI0xpDZwkYkFJg,64,6,fo,,,,,,,,
1869,3035692294,jJAI1364RojbYszw/mD3Uw,36.45,9,fo,,,,,,,,
1870,3035692294,KX/0x8JtlabNJOZ7jkDHaw,73.75,1,fo,0.5,,,,,,,
1871,3035692294,v6m595svz1xeS6fSpR/08Q,40,2,fo,1.0,,,,,,,
1872,3035692294,arrhJBpX5+1wZC0mSrIBZg,422.20,3,fo,,,,,,,,
1873,3035692294,Ps7T8iBRdC/pJ9kNBNRtRQ,85.63,4,ra,"(5.0, -4.0)",,,,,,,3.50
1874,3035692294,IDLLo8J+gjgfhsvySiMx1Q,142.15,5,fo,,,,,,,,
1875,3035692294,CNGvcpDUJIU5v2BaN9GeFQ,45.10,6,fo,,,,,,,,
1876,3035692294,nvyDklKP8Xqdt7VZ+RQFMg,120,7,fo,1.0,,,,,,,
1877,3035692294,jHnx48lMTaPZLBNypgAVHg,39.45,8,fo,,,,,,,,
1879,3035690220,KX/0x8JtlabNJOZ7jkDHaw,180.90,2,fo,,,,,,,,
1880,3035690220,5Kh/uBDLudwHaB7uyU1YMQ,45.30,3,ra,"(0.5, 3.5)",be,"(6.0, -6.0)",,,,,"(('Ah', 'As'), 11.85)"
1881,3035690220,5qB4lW+EJOMVz9tmIS4+5g,169.65,4,fo,1.0,,,,,,,
1882,3035690220,ZxXgGjR2UBhLbKanW7vcww,41.70,5,fo,,,,,,,,
1883,3035690220,tUKQYw4MHJ4Iqw+CKv5hRw,67.40,6,caca,"(1.0, 3.0)",fo,,,,,,
1884,3035690220,iJAW3EblFvQQ08NiDCumuQ,126.65,9,fo,,,,,,,,
1885,3035690220,sx8Y50Zs0f8BTVsUwF3vcQ,76.84,1,caca,"(1.0, 3.0)",fo,,,,,,
1887,3035683694,ry7+s4Qh5J6Dqm31UGITWw,37.61,3,ca,1.0,ch,,fo,,,,
1888,3035683694,gGwvaTEI80I9i3whsh9RKA,73.90,4,ca,"(0.5, 0.5)",ch,,chfo,,,,
1889,3035683694,BDG0lxukBMCTiHNmOTIs6A,40,6,ch,1.0,ch,,be,"(3.0, -3.0)",,,2.85
1890,3035683694,HQg4dAYPUt6c2wXfx8Qp2A,197.90,1,fo,,,,,,,,
1892,3035683858,dmWdJV0KcZAJMusOD/U9VA,205.70,3,fo,,,,,,,,
1893,3035683858,7vz79ENDdffUFcvXF6dYDg,149.75,4,fo,0.5,,,,,,,
1894,3035683858,AxAa2BuOAJfxqwZ7Mj5rdA,144.50,5,fo,1.0,,,,,,,
1895,3035683858,sNoVHBpBPI0xpDZwkYkFJg,64,6,ra,"(3.5, -2.5)",,,,,,,2.50
1896,3035683858,qoIZizyRrSWFhTV7ehXVnw,379.89,2,fo,,,,,,,,
1898,3035682920,TpOuEuYtRyG/f/Chlh3tZg,195.85,1,fo,,,,,,,,
1899,3035682920,sIoePhfMvk1ycN8r5dontA,156.05,2,fo,0.5,,,,,,,
1900,3035682920,dPft7g2lbDhkes7WOvCpKA,111,3,fo,1.0,,,,,,,
1901,3035682920,HQg4dAYPUt6c2wXfx8Qp2A,198.50,4,fo,,,,,,,,
1902,3035682920,MUFVpiLTXTYMXm6ZwKwaTw,129.05,6,ra,"(3.5, -2.5)",,,,,,,2.50
1904,3035683580,7o651P4boRE9SLBrnhBw1g,67.41,7,ca,1.0,be,"(3.0, -3.0)",,,,,2.85
1905,3035683580,KX/0x8JtlabNJOZ7jkDHaw,88.26,8,ca,"(0.5, 0.5)",chfo,,,,,,
1906,3035683580,Ls2nv9Ik+badjCfyUCMSkg,198.50,9,,,,,,,,,
1907,3035683580,bgj5TJhKRXdb9lvRvy9Rbg,49.35,1,ch,1.0,chfo,,,,,,
1908,3035683580,ttoADHGfCIyetBEz6v2J8A,29.70,2,fo,,,,,,,,
1909,3035683580,rlvqdOZfoqfgEnKXbI2u8g,39.95,3,fo,,,,,,,,
1910,3035683580,r6N47SOPkfiDotN6HE065A,37.50,4,fo,,,,,,,,
1911,3035683580,v5r0pAobFTmGmX+ESaHqrw,120.80,6,fo,,,,,,,,
1913,3035693912,KX/0x8JtlabNJOZ7jkDHaw,73.25,1,fo,,,,,,,,
1914,3035693912,v6m595svz1xeS6fSpR/08Q,39,2,cafo,"(0.5, 0.5)",,,,,,,
1915,3035693912,arrhJBpX5+1wZC0mSrIBZg,422.20,3,ra,"((1.0, 7.0), -7.0)",,,,,,,4
1916,3035693912,Ps7T8iBRdC/pJ9kNBNRtRQ,88.13,4,cafo,1.0,,,,,,,
1917,3035693912,IDLLo8J+gjgfhsvySiMx1Q,142.15,5,fo,,,,,,,,
1918,3035693912,CNGvcpDUJIU5v2BaN9GeFQ,45.10,6,cafo,1.0,,,,,,,
1919,3035693912,nvyDklKP8Xqdt7VZ+RQFMg,119,7,fo,,,,,,,,
1920,3035693912,jHnx48lMTaPZLBNypgAVHg,39.45,8,fo,,,,,,,,
1921,3035693912,jJAI1364RojbYszw/mD3Uw,36.45,9,fo,,,,,,,,
1923,3035684820,7vz79ENDdffUFcvXF6dYDg,149.25,4,fo,,,,,,,,
1924,3035684820,AxAa2BuOAJfxqwZ7Mj5rdA,143.50,5,ca,"(0.5, 3.0)",chfo,,,,,,
1925,3035684820,sNoVHBpBPI0xpDZwkYkFJg,65.50,6,fo,1.0,,,,,,,
1926,3035684820,5ZUhWBPscXPwtULjxSaqWQ,81.60,1,,,,,,,,,
1927,3035684820,qoIZizyRrSWFhTV7ehXVnw,379.89,2,fo,,,,,,,,
1928,3035684820,dmWdJV0KcZAJMusOD/U9VA,205.70,3,ra,3.5,be,"(5.0, -5.0)",,,,,7.10
1930,3035683724,sIoePhfMvk1ycN8r5dontA,155.55,2,ca,3.5,ch,,fo,,,,
1931,3035683724,dPft7g2lbDhkes7WOvCpKA,110,3,ca,"(0.5, 3.0)",ch,,be,12.0,be,28.0,"('10h', '7h')"
1932,3035683724,HQg4dAYPUt6c2wXfx8Qp2A,198.50,4,fo,1.0,,,,,,,
1933,3035683724,MUFVpiLTXTYMXm6ZwKwaTw,130.55,6,ra,3.5,ch,,ca,12.0,ca,28.0,"(('Ah', 'Js'), 91.5)"
1934,3035683724,TpOuEuYtRyG/f/Chlh3tZg,195.85,1,ca,3.5,ch,,fo,,,,
1936,3035691564,5Kh/uBDLudwHaB7uyU1YMQ,53.15,3,fo,,,,,,,,
1937,3035691564,5qB4lW+EJOMVz9tmIS4+5g,168.65,4,fo,0.5,,,,,,,
1938,3035691564,ZxXgGjR2UBhLbKanW7vcww,41.70,5,ch,1.0,be,1.0,chca,1.0,chfo,,
1939,3035691564,tUKQYw4MHJ4Iqw+CKv5hRw,63.40,6,fo,,,,,,,,
1940,3035691564,8kYt+GCC9wgUgD+EoviQIQ,66,7,,,,,,,,,
1941,3035691564,iJAW3EblFvQQ08NiDCumuQ,126.65,9,fo,,,,,,,,
1942,3035691564,sx8Y50Zs0f8BTVsUwF3vcQ,72.84,1,ca,1.0,ca,1.0,be,1.0,be,"(6.5, -6.5)",5.70
1943,3035691564,KX/0x8JtlabNJOZ7jkDHaw,180.90,2,fo,,,,,,,,
1945,3035691756,kKYdRwOhp4oxM/8Fev0SyQ,100.95,3,ra,3.0,bera,"((3.25, 21.75), -14.5)",,,,,25.65
1946,3035691756,HQg4dAYPUt6c2wXfx8Qp2A,195.50,4,fo,0.5,,,,,,,
1947,3035691756,5ZUhWBPscXPwtULjxSaqWQ,83.85,5,ca,"(1.0, 2.0)",chrafo,10.5,,,,,
1948,3035691756,jJAI1364RojbYszw/mD3Uw,53.95,6,fo,,,,,,,,
1949,3035691756,0259Ri9eear1L/kUvSp3fw,77.91,1,fo,,,,,,,,
1950,3035691756,dPft7g2lbDhkes7WOvCpKA,111,2,,,,,,,,,
1952,3035685376,gGwvaTEI80I9i3whsh9RKA,72.90,4,ca,1.0,be,"(4.0, -4.0)",,,,,3.80
1953,3035685376,BDG0lxukBMCTiHNmOTIs6A,41.85,6,ca,"(0.5, 0.5)",chfo,,,,,,
1954,3035685376,HQg4dAYPUt6c2wXfx8Qp2A,197.90,1,ch,1.0,chfo,,,,,,
1955,3035685376,ry7+s4Qh5J6Dqm31UGITWw,36.61,3,ca,1.0,chfo,,,,,,
1957,3035695466,v6m595svz1xeS6fSpR/08Q,38,2,fo,,,,,,,,
1958,3035695466,arrhJBpX5+1wZC0mSrIBZg,425.20,3,fo,0.5,,,,,,,
1959,3035695466,Ps7T8iBRdC/pJ9kNBNRtRQ,87.13,4,ca,"(1.0, 1.0)",ch,,chfo,,,,
1960,3035695466,IDLLo8J+gjgfhsvySiMx1Q,142.15,5,fo,,,,,,,,
1961,3035695466,CNGvcpDUJIU5v2BaN9GeFQ,44.10,6,fo,,,,,,,,
1962,3035695466,nvyDklKP8Xqdt7VZ+RQFMg,119,7,caca,"(1.0, 1.0)",ch,,be,3.0,be,"(6.0, -6.0)",11.40
1963,3035695466,jHnx48lMTaPZLBNypgAVHg,39.45,8,fo,,,,,,,,
1964,3035695466,jJAI1364RojbYszw/mD3Uw,36.45,9,ra,2.0,ch,,ca,3.0,fo,,
1965,3035695466,KX/0x8JtlabNJOZ7jkDHaw,73.25,1,fo,,,,,,,,
1967,3035686772,AxAa2BuOAJfxqwZ7Mj5rdA,140,5,ra,3.5,ra,8.0,beca,"(24.0, 29.0)",,,"(('Js', '10d'), 126.5)"
1968,3035686772,sNoVHBpBPI0xpDZwkYkFJg,64.50,6,ca,"(0.5, 3.0)",beca,"(4.0, 4.0)",chra,53.0,,,"('Ad', '2c')"
1969,3035686772,5ZUhWBPscXPwtULjxSaqWQ,81.60,1,fo,1.0,,,,,,,
1970,3035686772,qoIZizyRrSWFhTV7ehXVnw,379.89,2,fo,,,,,,,,
1971,3035686772,dmWdJV0KcZAJMusOD/U9VA,209.30,3,fo,,,,,,,,
1972,3035686772,7vz79ENDdffUFcvXF6dYDg,149.25,4,fo,,,,,,,,
1974,3035686626,BDG0lxukBMCTiHNmOTIs6A,40.85,6,ca,1.0,fo,,,,,,
1975,3035686626,HQg4dAYPUt6c2wXfx8Qp2A,196.90,1,ca,"(0.5, 0.5)",be,"(4.0, -4.0)",,,,,5.20
1976,3035686626,U0LWj+jPAQxBPjrXFve6Fg,200,2,ch,1.0,fo,,,,,,
1977,3035686626,ry7+s4Qh5J6Dqm31UGITWw,35.61,3,ca,1.0,fo,,,,,,
1978,3035686626,gGwvaTEI80I9i3whsh9RKA,75.70,4,ca,1.0,fo,,,,,,
1979,3035686626,ogGQtr3fcQFon7BY0jUVpQ,100,5,ch,1.0,fo,,,,,,
1981,3035685656,KX/0x8JtlabNJOZ7jkDHaw,87.26,8,fo,,,,,,,,
1982,3035685656,bgj5TJhKRXdb9lvRvy9Rbg,48.35,1,ca,"(0.5, 3.0)",ch,,ch,,ch,,"(('2s', 'As'), 3.55)"
1983,3035685656,ttoADHGfCIyetBEz6v2J8A,29.70,2,fo,1.0,,,,,,,
1984,3035685656,rlvqdOZfoqfgEnKXbI2u8g,39.95,3,ra,3.5,ch,,ch,,ch,,"(('Ad', 'Qh'), 3.55)"
1985,3035685656,r6N47SOPkfiDotN6HE065A,37.50,4,fo,,,,,,,,
1986,3035685656,v5r0pAobFTmGmX+ESaHqrw,120.80,6,fo,,,,,,,,
1987,3035685656,7o651P4boRE9SLBrnhBw1g,69.26,7,fo,,,,,,,,
1989,3035693716,5qB4lW+EJOMVz9tmIS4+5g,168.15,4,fo,,,,,,,,
1990,3035693716,ZxXgGjR2UBhLbKanW7vcww,38.70,5,fo,0.5,,,,,,,
1991,3035693716,tUKQYw4MHJ4Iqw+CKv5hRw,63.40,6,fo,1.0,,,,,,,
1992,3035693716,iJAW3EblFvQQ08NiDCumuQ,126.65,9,fo,,,,,,,,
