,TimeStamp,PlayerName,StartChips,Seat,PC,PCVal,Flop,FlopVal,Turn,TurnVal,River,RiverVal,Cards
1688,3036599766,IRMjAwuLYKvUi+z86ekgvw,25,8,fo,,,,,,,,
1689,3036599766,R2WtWE+6NYlt4/YHMpnsAQ,134.70,9,fo,,,,,,,,
1690,3036599766,246i06+qR/eim1c+rM7tTg,93.80,1,fo,,,,,,,,
1691,3036599766,PlUNwpktWubhMZcwWIJGbw,33.21,2,ca,1.0,chfo,,,,,,
1692,3036599766,Q1wMNadv0MqRUDF/XFX2sQ,184.15,3,ca,1.0,be,3.5,be,"(6.0, -6.0)",,,9.50
1694,3036623674,BIKFfnQvyn9+ELM5Qjumew,157.65,4,ra,"(0.5, 1.5)",ch,,be,"(4.0, -4.0)",,,3.80
1695,3036623674,j/8HjpDlaRox/ZQ8K9mrlg,528.05,6,ca,"(1.0, 1.0)",ch,,chfo,,,,
1697,3036598084,q7DjvrdVSfraOz33YEtI3w,94.25,4,fo,,,,,,,,
1698,3036598084,IbYoSsITV4RisUodkYF6zw,88.30,5,fo,0.5,,,,,,,
1699,3036598084,eh6c6ytWQ1PvwWo56yNrHA,193.95,6,,1.0,,,,,,,1.50
1700,3036598084,7I7RYE+DyVv9a2suFhCI8g,123.95,1,fo,,,,,,,,
1701,3036598084,n6Ou2p/ieAZ5F2PtaP58Ug,213.15,2,fo,,,,,,,,
1702,3036598084,VcDZxnAcQ1JA3wZn80ihKA,187.45,3,fo,,,,,,,,
1704,3036615224,IRMjAwuLYKvUi+z86ekgvw,116.80,3,fo,,,,,,,,
1705,3036615224,0yeTjGz/BUymTz73bRGlaQ,286.30,4,fo,0.5,,,,,,,
1706,3036615224,H/B5jPpFi4MC5KO67kSP7Q,63.25,5,fo,1.0,,,,,,,
1707,3036615224,PRAAWc6k6cCZQQYiDIFxAA,40.85,6,fo,,,,,,,,
1708,3036615224,BRKGdKLCbwRMR8WOKlt1ZA,196.90,7,ra,3.5,ch,,chfo,,,,
1709,3036615224,vCvro5OmMi2KmzdnfwpwmA,182.36,8,fo,,,,,,,,
1710,3036615224,eOZsKkPh2zklZr8AXvEmsg,264,9,fo,,,,,,,,
1711,3036615224,sSZBJzpy1ZH4aGvCJdw9qw,203.20,1,fo,,,,,,,,
1712,3036615224,JWnQxO7IhQhbwFc/A9mIFA,175.10,2,ca,3.5,ch,,be,"(5.25, -5.25)",,,7.60
1714,3036624164,xRuInM79JfqUYlHFnwmg0Q,234.95,4,ca,"(0.5, 0.5)",be,"(3.0, -3.0)",,,,,1.90
1715,3036624164,i8ihv/wYcUsA+lRe6+iMYg,295.85,6,ch,1.0,chfo,,,,,,
1717,3036624596,j/8HjpDlaRox/ZQ8K9mrlg,526.05,6,fo,0.5,,,,,,,
1718,3036624596,BIKFfnQvyn9+ELM5Qjumew,159.45,4,,1.0,,,,,,,1.50
1720,3036601002,igvhUfnIs8in/SlI6b2cug,197.50,6,ca,3.5,ca,5.0,be,5.0,be,5.0,"(('Ah', '9h'), 36.1)"
1721,3036601002,17/3ut281eABzfhapxw4bw,129.30,1,fo,0.5,,,,,,,
1722,3036601002,q7DjvrdVSfraOz33YEtI3w,83.95,2,fo,1.0,,,,,,,
1723,3036601002,SSIsRZtWFuvlvwwLu4UyXQ,182.70,3,fo,,,,,,,,
1724,3036601002,iwXCq/1JV0liO4FIwKf6og,285.47,5,ra,3.5,be,5.0,chca,5.0,chca,5.0,
1726,3036598606,+pkad1ZnUkiFtLevHSeSAA,50,4,fo,,,,,,,,
1727,3036598606,K6g8SSEKNJM+mB0DC3k1eg,106.50,5,fo,0.5,,,,,,,
1728,3036598606,dPft7g2lbDhkes7WOvCpKA,121.30,6,fo,1.0,,,,,,,
1729,3036598606,hvG5Otm1GAgI1qTOUQn+gQ,132.50,1,ra,"(2.0, -1.0)",,,,,,,2.50
1730,3036598606,eh6c6ytWQ1PvwWo56yNrHA,261.95,2,fo,,,,,,,,
1731,3036598606,q7DjvrdVSfraOz33YEtI3w,94.65,3,fo,,,,,,,,
1733,3036624702,PRAAWc6k6cCZQQYiDIFxAA,38.20,7,ra,"(4.0, -3.0)",,,,,,,2.50
1734,3036624702,1TF3Z/vrIfbOvTFusV7gXA,83.70,8,fo,0.5,,,,,,,
1735,3036624702,BRKGdKLCbwRMR8WOKlt1ZA,195,9,,,,,,,,,
1736,3036624702,UrTwrEAaR1YxYmHKX0Mpyw,93.05,1,fo,1.0,,,,,,,
1737,3036624702,LT221YrZPBSgJyrBLTEuSA,72.50,2,fo,,,,,,,,
1738,3036624702,sSZBJzpy1ZH4aGvCJdw9qw,170.75,3,fo,,,,,,,,
1739,3036624702,tFnRqHDnxt47wukmc7kHhA,117.81,4,fo,,,,,,,,
1740,3036624702,pmjGQYIde4iwB2LOyQCa1g,95.80,5,fo,,,,,,,,
1741,3036624702,/Py4oC07NDKMwR2aGRH32A,198.50,6,fo,,,,,,,,
1743,3036598716,IbYoSsITV4RisUodkYF6zw,87.80,5,fo,,,,,,,,
1744,3036598716,eh6c6ytWQ1PvwWo56yNrHA,194.45,6,fo,0.5,,,,,,,
1745,3036598716,7I7RYE+DyVv9a2suFhCI8g,123.95,1,fo,1.0,,,,,,,
1746,3036598716,n6Ou2p/ieAZ5F2PtaP58Ug,213.15,2,fo,,,,,,,,
1747,3036598716,VcDZxnAcQ1JA3wZn80ihKA,187.45,3,ra,"(3.5, -2.5)",,,,,,,2.50
1748,3036598716,q7DjvrdVSfraOz33YEtI3w,94.25,4,fo,,,,,,,,
1750,3036598724,kdQtkVQUEkCA/lM1mbZooQ,110.70,3,ra,3.5,be,"(2.0, -2.0)",,,,,6.65
1751,3036598724,p7tW8a9G4XZ9afzYEnSCRQ,56.30,4,fo,0.5,,,,,,,
1752,3036598724,UclQ2X1yLD9Ly8X+/UOX8Q,86,5,ca,"(1.0, 2.5)",chfo,,,,,,
1753,3036598724,GQJsPhGmW05Ulx2QyL9++A,128,6,fo,,,,,,,,
1754,3036598724,14RgsVHDU+LxCVnhlB/4OA,201.20,1,fo,,,,,,,,
1755,3036598724,Z0nHj+AjOKZrnj8PxwyjTQ,63.90,2,fo,,,,,,,,
1757,3036621300,/6TXEQSTjvWYl/7evFGm5g,106.90,1,fo,,,,,,,,
1758,3036621300,q7DjvrdVSfraOz33YEtI3w,134.95,2,fo,0.5,,,,,,,
1759,3036621300,djknr87IMkGf3mR3/qOB5Q,54.05,4,,1.0,,,,,,,1.50
1760,3036621300,IRMjAwuLYKvUi+z86ekgvw,125.20,5,fo,,,,,,,,
1761,3036621300,Clcozat6wuWEVPhkWUAv/g,72.08,6,fo,,,,,,,,
1763,3036624958,BIKFfnQvyn9+ELM5Qjumew,159.95,4,ra,"(0.5, 1.5)",ca,3.0,be,10.0,ch,,"(('Jd', '10c'), 29.5)"
1764,3036624958,j/8HjpDlaRox/ZQ8K9mrlg,525.55,6,ca,"(1.0, 1.0)",be,3.0,chca,10.0,ch,,"('10d', 'Qh')"
1766,3036625154,i8ihv/wYcUsA+lRe6+iMYg,294.85,6,ra,"(0.5, 2.5)",be,4.0,ch,,be,8.0,"(('Kc', '6d'), 29.5)"
1767,3036625154,xRuInM79JfqUYlHFnwmg0Q,235.85,4,ca,"(1.0, 2.0)",chca,4.0,ch,,chca,8.0,
1769,3036599416,K6g8SSEKNJM+mB0DC3k1eg,106,5,fo,,,,,,,,
1770,3036599416,dPft7g2lbDhkes7WOvCpKA,120.30,6,ra,"(0.5, 2.5)",be,4.0,be,"(10.0, -10.0)",,,12.80
1771,3036599416,hvG5Otm1GAgI1qTOUQn+gQ,134,1,ca,"(1.0, 2.0)",ca,4.0,fo,,,,
1772,3036599416,eh6c6ytWQ1PvwWo56yNrHA,261.95,2,fo,,,,,,,,
1773,3036599416,q7DjvrdVSfraOz33YEtI3w,94.65,3,fo,,,,,,,,
1774,3036599416,+pkad1ZnUkiFtLevHSeSAA,50,4,fo,,,,,,,,
1776,3036622140,q7DjvrdVSfraOz33YEtI3w,134.45,2,fo,,,,,,,,
1777,3036622140,djknr87IMkGf3mR3/qOB5Q,54.55,4,ra,"(0.5, 2.5)",bera,"(6.0, 45.55)",,,,,"(('Jd', 'Jh'), 105.6)"
1778,3036622140,IRMjAwuLYKvUi+z86ekgvw,125.20,5,ca,"(1.0, 2.0)",raca,"(16.0, 35.55)",,,,,"('Kh', '7s')"
1779,3036622140,Clcozat6wuWEVPhkWUAv/g,72.08,6,fo,,,,,,,,
1780,3036622140,/6TXEQSTjvWYl/7evFGm5g,106.90,1,fo,,,,,,,,
1782,3036599710,eh6c6ytWQ1PvwWo56yNrHA,193.95,6,fo,,,,,,,,
1783,3036599710,7I7RYE+DyVv9a2suFhCI8g,122.95,1,fo,0.5,,,,,,,
1784,3036599710,n6Ou2p/ieAZ5F2PtaP58Ug,213.15,2,fo,1.0,,,,,,,
1785,3036599710,VcDZxnAcQ1JA3wZn80ihKA,188.95,3,fo,,,,,,,,
1786,3036599710,q7DjvrdVSfraOz33YEtI3w,94.25,4,fo,,,,,,,,
1787,3036599710,IbYoSsITV4RisUodkYF6zw,87.80,5,ra,"(3.5, -2.5)",,,,,,,2.50
1789,3036599754,w2bF7G9JKNM8nw9+zVMkEw,79.11,2,fo,,,,,,,,
1790,3036599754,a008t2aO2qD7hmp7xt5oEA,198.35,3,fo,0.5,,,,,,,
1791,3036599754,1b84VBN1xftLtjOgGMOFKQ,33.25,4,fo,1.0,,,,,,,
1792,3036599754,H/B5jPpFi4MC5KO67kSP7Q,45,5,fo,,,,,,,,
1793,3036599754,BRKGdKLCbwRMR8WOKlt1ZA,202.40,6,fo,,,,,,,,
1794,3036599754,sSZBJzpy1ZH4aGvCJdw9qw,225,7,ra,3.5,beca,"(4.25, 6.37)",chra,"(29.74, -14.87)",,,56.03
1795,3036599754,uWhRg5ZstkiUIL1M+DTi6Q,87.95,8,ca,3.5,ra,10.62,be,14.87,,,
1796,3036599754,PRAAWc6k6cCZQQYiDIFxAA,35.45,9,fo,,,,,,,,
1797,3036599754,LT221YrZPBSgJyrBLTEuSA,76.80,1,fo,,,,,,,,
1799,3036602644,cj8PFnDXSLQOM6J5y46H0g,40,5,fo,,,,,,,,
1800,3036602644,KV6ayN/9pI4yJOH7PEGLNw,54.30,7,ca,"(0.5, 0.5)",ch,,chfo,,,,
1801,3036602644,18s11q1bNKhkyxaWhsoZtg,100,8,ch,1.0,ch,,chfo,,,,
1802,3036602644,R2WtWE+6NYlt4/YHMpnsAQ,134.70,9,fo,,,,,,,,
1803,3036602644,246i06+qR/eim1c+rM7tTg,93.80,1,ca,1.0,ch,,be,"(3.0, -3.0)",,,3.80
1804,3036602644,PlUNwpktWubhMZcwWIJGbw,32.21,2,ca,1.0,ch,,fo,,,,
1805,3036602644,Q1wMNadv0MqRUDF/XFX2sQ,189.15,3,fo,,,,,,,,
1806,3036602644,K+xKH+v9giGAZhVCQ/HIvA,43.45,4,fo,,,,,,,,
1808,3036626388,j/8HjpDlaRox/ZQ8K9mrlg,510.55,6,fo,0.5,,,,,,,
1809,3036626388,BIKFfnQvyn9+ELM5Qjumew,174.45,4,,1.0,,,,,,,1.50
1811,3036626710,BIKFfnQvyn9+ELM5Qjumew,174.95,4,ra,"(0.5, 1.5)",fo,,,,,,
1812,3036626710,j/8HjpDlaRox/ZQ8K9mrlg,510.05,6,ca,"(1.0, 1.0)",be,"(3.0, -3.0)",,,,,3.80
1814,3036623090,dPft7g2lbDhkes7WOvCpKA,111.85,6,fo,,,,,,,,
1815,3036623090,oGHzcLbq7dyzwacJOc8eEQ,72.80,1,fo,0.5,,,,,,,
1816,3036623090,7vz79ENDdffUFcvXF6dYDg,107.70,2,fo,1.0,,,,,,,
1817,3036623090,igvhUfnIs8in/SlI6b2cug,195.50,3,cafo,1.0,,,,,,,
1818,3036623090,KcqRKZOuAO0f6+svGP3wcg,82.25,4,cafo,1.0,,,,,,,
1819,3036623090,q7DjvrdVSfraOz33YEtI3w,216.35,5,ra,"(5.5, -4.5)",,,,,,,4.50
1821,3036600706,7I7RYE+DyVv9a2suFhCI8g,122.45,1,ra,"(3.5, -2.5)",,,,,,,2.50
1822,3036600706,n6Ou2p/ieAZ5F2PtaP58Ug,212.15,2,fo,0.5,,,,,,,
1823,3036600706,VcDZxnAcQ1JA3wZn80ihKA,188.95,3,fo,1.0,,,,,,,
1824,3036600706,q7DjvrdVSfraOz33YEtI3w,94.25,4,fo,,,,,,,,
1825,3036600706,IbYoSsITV4RisUodkYF6zw,89.30,5,fo,,,,,,,,
1826,3036600706,eh6c6ytWQ1PvwWo56yNrHA,193.95,6,fo,,,,,,,,
1828,3036627180,xRuInM79JfqUYlHFnwmg0Q,220.85,4,ca,"(0.5, 0.5)",be,"(1.0, -1.0)",,,,,1.90
1829,3036627180,i8ihv/wYcUsA+lRe6+iMYg,309.35,6,ch,1.0,chfo,,,,,,
1831,3036627274,1TF3Z/vrIfbOvTFusV7gXA,83.20,8,fo,,,,,,,,
1832,3036627274,UrTwrEAaR1YxYmHKX0Mpyw,92.05,1,fo,0.5,,,,,,,
1833,3036627274,LT221YrZPBSgJyrBLTEuSA,72.50,2,ca,"(1.0, 1.0)",chca,3.0,chfo,,,,
1834,3036627274,sSZBJzpy1ZH4aGvCJdw9qw,170.75,3,fo,,,,,,,,
1835,3036627274,tFnRqHDnxt47wukmc7kHhA,117.81,4,fo,,,,,,,,
1836,3036627274,pmjGQYIde4iwB2LOyQCa1g,95.80,5,ra,2.0,be,3.0,be,"(3.0, -3.0)",,,"(('Ac', 'As'), 9.5)"
1837,3036627274,/Py4oC07NDKMwR2aGRH32A,198.50,6,fo,,,,,,,,
1838,3036627274,PRAAWc6k6cCZQQYiDIFxAA,39.70,7,fo,,,,,,,,
1840,3036618346,7o+yGBmGhhCJTc9xZRMwOw,186.36,2,ra,3.5,be,"(8.0, -8.0)",,,,,7.10
1841,3036618346,sPNcLUkpw82mXg/3u+LeFw,11,3,ca,"(0.5, 3.0)",ch,,,,,,
1842,3036618346,R7hjjirE5zAO7n7jd9IEbQ,79.60,4,fo,1.0,,,,,,,
1843,3036618346,bWJCQCqHZHt9mrQxV6ImRg,323.61,5,fo,,,,,,,,
1844,3036618346,K6g8SSEKNJM+mB0DC3k1eg,114.10,6,fo,,,,,,,,
1845,3036618346,14RgsVHDU+LxCVnhlB/4OA,210.30,1,fo,,,,,,,,
1847,3036618372,0yeTjGz/BUymTz73bRGlaQ,285.80,4,fo,,,,,,,,
1848,3036618372,H/B5jPpFi4MC5KO67kSP7Q,62.25,5,fo,0.5,,,,,,,
1849,3036618372,PRAAWc6k6cCZQQYiDIFxAA,40.85,6,fo,1.0,,,,,,,
1850,3036618372,BRKGdKLCbwRMR8WOKlt1ZA,193.40,7,fo,,,,,,,,
1851,3036618372,vCvro5OmMi2KmzdnfwpwmA,182.36,8,fo,,,,,,,,
1852,3036618372,eOZsKkPh2zklZr8AXvEmsg,264,9,ra,"(3.5, -2.5)",,,,,,,2.50
1853,3036618372,sSZBJzpy1ZH4aGvCJdw9qw,203.20,1,fo,,,,,,,,
1854,3036618372,JWnQxO7IhQhbwFc/A9mIFA,179.20,2,fo,,,,,,,,
1855,3036618372,IRMjAwuLYKvUi+z86ekgvw,116.80,3,fo,,,,,,,,
1857,3036600818,p7tW8a9G4XZ9afzYEnSCRQ,55.80,4,fo,,,,,,,,
1858,3036600818,UclQ2X1yLD9Ly8X+/UOX8Q,82.50,5,ca,"(0.5, 1.5)",ch,,be,6.0,chfo,,
1859,3036600818,GQJsPhGmW05Ulx2QyL9++A,128,6,ca,"(1.0, 1.0)",ch,,fo,,,,
1860,3036600818,14RgsVHDU+LxCVnhlB/4OA,201.20,1,fo,,,,,,,,
1861,3036600818,Z0nHj+AjOKZrnj8PxwyjTQ,63.90,2,ra,2.0,ch,,ca,6.0,be,"(18.0, -18.0)",16.60
1862,3036600818,kdQtkVQUEkCA/lM1mbZooQ,113.85,3,fo,,,,,,,,
1864,3036627546,j/8HjpDlaRox/ZQ8K9mrlg,511.85,6,ra,"((0.5, 2.5), -2.0)",,,,,,,2
1865,3036627546,BIKFfnQvyn9+ELM5Qjumew,172.95,4,fo,1.0,,,,,,,
1867,3036618446,a008t2aO2qD7hmp7xt5oEA,144.57,6,fo,,,,,,,,
1868,3036618446,7o651P4boRE9SLBrnhBw1g,108.13,7,ca,"(0.5, 0.5)",ch,,chfo,,,,
1869,3036618446,H/B5jPpFi4MC5KO67kSP7Q,60.43,8,ch,1.0,ch,,chfo,,,,
1870,3036618446,xpxJ9oJtkw37RlGvLWTJ4g,111.50,9,fo,,,,,,,,
1871,3036618446,LT221YrZPBSgJyrBLTEuSA,68,1,fo,,,,,,,,
1872,3036618446,1TF3Z/vrIfbOvTFusV7gXA,135.47,2,fo,,,,,,,,
1873,3036618446,xqSCt+f2FZu8XKTg6KnFBA,144.12,3,fo,,,,,,,,
1874,3036618446,E0spP22N3S+ytboposubfQ,30.84,4,ca,1.0,ch,,be,"(3.0, -3.0)",,,2.85
1876,3036604274,17/3ut281eABzfhapxw4bw,128.80,1,fo,,,,,,,,
1877,3036604274,q7DjvrdVSfraOz33YEtI3w,82.95,2,fo,0.5,,,,,,,
1878,3036604274,SSIsRZtWFuvlvwwLu4UyXQ,182.70,3,ch,1.0,chca,2.5,chfo,,,,
1879,3036604274,iwXCq/1JV0liO4FIwKf6og,266.97,5,fo,,,,,,,,
1880,3036604274,igvhUfnIs8in/SlI6b2cug,215.10,6,ca,1.0,be,2.5,be,"(5.0, -5.0)",,,6.65
1882,3036628034,i8ihv/wYcUsA+lRe6+iMYg,308.35,6,ra,"((0.5, 2.5), -2.0)",,,,,,,2
1883,3036628034,xRuInM79JfqUYlHFnwmg0Q,221.75,4,fo,1.0,,,,,,,
1885,3036628078,BIKFfnQvyn9+ELM5Qjumew,171.95,4,ra,"((0.5, 2.5), -2.0)",,,,,,,2
1886,3036628078,j/8HjpDlaRox/ZQ8K9mrlg,512.85,6,fo,1.0,,,,,,,
1888,3036628410,xRuInM79JfqUYlHFnwmg0Q,220.75,4,ca,"(0.5, 0.5)",ch,,be,1.0,be,"(50.0, -50.0)",3.80
1889,3036628410,i8ihv/wYcUsA+lRe6+iMYg,309.35,6,ch,1.0,ch,,chca,1.0,chfo,,
1891,3036628480,j/8HjpDlaRox/ZQ8K9mrlg,511.85,6,ra,"((0.5, 2.5), -2.0)",,,,,,,2
1892,3036628480,BIKFfnQvyn9+ELM5Qjumew,172.95,4,fo,1.0,,,,,,,
1894,3036601868,dPft7g2lbDhkes7WOvCpKA,126.10,6,ra,"(3.0, -2.0)",,,,,,,2.50
1895,3036601868,hvG5Otm1GAgI1qTOUQn+gQ,127,1,fo,0.5,,,,,,,
1896,3036601868,eh6c6ytWQ1PvwWo56yNrHA,261.95,2,fo,1.0,,,,,,,
1897,3036601868,q7DjvrdVSfraOz33YEtI3w,94.65,3,fo,,,,,,,,
1898,3036601868,+pkad1ZnUkiFtLevHSeSAA,50,4,fo,,,,,,,,
1899,3036601868,K6g8SSEKNJM+mB0DC3k1eg,106,5,fo,,,,,,,,
1901,3036619986,H/B5jPpFi4MC5KO67kSP7Q,61.75,5,fo,,,,,,,,
1902,3036619986,PRAAWc6k6cCZQQYiDIFxAA,39.85,6,fo,0.5,,,,,,,
1903,3036619986,BRKGdKLCbwRMR8WOKlt1ZA,193.40,7,,,,,,,,,
1904,3036619986,vCvro5OmMi2KmzdnfwpwmA,182.36,8,,1.0,,,,,,,1.50
1905,3036619986,eOZsKkPh2zklZr8AXvEmsg,265.50,9,fo,,,,,,,,
1906,3036619986,sSZBJzpy1ZH4aGvCJdw9qw,203.20,1,fo,,,,,,,,
1907,3036619986,JWnQxO7IhQhbwFc/A9mIFA,179.20,2,fo,,,,,,,,
1908,3036619986,IRMjAwuLYKvUi+z86ekgvw,116.80,3,fo,,,,,,,,
1909,3036619986,0yeTjGz/BUymTz73bRGlaQ,285.80,4,fo,,,,,,,,
1911,3036602132,n6Ou2p/ieAZ5F2PtaP58Ug,211.65,2,fo,,,,,,,,
1912,3036602132,VcDZxnAcQ1JA3wZn80ihKA,187.95,3,fo,0.5,,,,,,,
1913,3036602132,q7DjvrdVSfraOz33YEtI3w,94.25,4,fo,1.0,,,,,,,
1914,3036602132,eh6c6ytWQ1PvwWo56yNrHA,193.95,6,fo,,,,,,,,
1915,3036602132,7I7RYE+DyVv9a2suFhCI8g,123.95,1,ra,"(3.5, -2.5)",,,,,,,2.50
1917,3036624770,djknr87IMkGf3mR3/qOB5Q,105.60,4,ca,3.0,ch,,ca,2.0,be,"(11.5, -11.5)",10.45
1918,3036624770,IRMjAwuLYKvUi+z86ekgvw,70.65,5,fo,0.5,,,,,,,
1919,3036624770,Clcozat6wuWEVPhkWUAv/g,72.08,6,fo,1.0,,,,,,,
1920,3036624770,/6TXEQSTjvWYl/7evFGm5g,106.90,1,ra,3.0,ch,,be,2.0,chfo,,
1921,3036624770,q7DjvrdVSfraOz33YEtI3w,134.45,2,fo,,,,,,,,
1922,3036624770,dPft7g2lbDhkes7WOvCpKA,111,3,,,,,,,,,
1924,3036629114,BIKFfnQvyn9+ELM5Qjumew,171.95,4,rafo,"(0.5, 1.5)",,,,,,,
1925,3036629114,j/8HjpDlaRox/ZQ8K9mrlg,512.85,6,ra,"((1.0, 7.0), -6.0)",,,,,,,4
1927,3036606226,KV6ayN/9pI4yJOH7PEGLNw,53.30,7,fo,,,,,,,,
1928,3036606226,R2WtWE+6NYlt4/YHMpnsAQ,134.70,9,ca,"(1.0, 4.0)",chca,8.0,be,"(5.0, -5.0)",,,26.10
1929,3036606226,246i06+qR/eim1c+rM7tTg,96.60,1,cafo,1.0,,,,,,,
1930,3036606226,PlUNwpktWubhMZcwWIJGbw,31.21,2,fo,,,,,,,,
1931,3036606226,Q1wMNadv0MqRUDF/XFX2sQ,189.15,3,fo,,,,,,,,
1932,3036606226,K+xKH+v9giGAZhVCQ/HIvA,43.45,4,fo,,,,,,,,
1933,3036606226,cj8PFnDXSLQOM6J5y46H0g,40,5,ra,5.0,be,8.0,fo,,,,
1934,3036606226,Dajs/gLSKRvEgTJgXNO13A,40,6,fo,1.0,,,,,,,
1936,3036620568,7o651P4boRE9SLBrnhBw1g,107.13,7,fo,,,,,,,,
1937,3036620568,H/B5jPpFi4MC5KO67kSP7Q,59.43,8,fo,0.5,,,,,,,
1938,3036620568,xpxJ9oJtkw37RlGvLWTJ4g,111.50,9,ch,1.0,ch,,chfo,,,,
1939,3036620568,LT221YrZPBSgJyrBLTEuSA,68,1,fo,,,,,,,,
1940,3036620568,1TF3Z/vrIfbOvTFusV7gXA,135.47,2,fo,,,,,,,,
1941,3036620568,xqSCt+f2FZu8XKTg6KnFBA,144.12,3,ca,1.0,ch,,be,3.0,be,"(8.0, -8.0)",8.55
1942,3036620568,E0spP22N3S+ytboposubfQ,32.69,4,ca,1.0,ch,,ca,3.0,fo,,
1943,3036620568,a008t2aO2qD7hmp7xt5oEA,144.57,6,fo,,,,,,,,
1945,3036629650,j/8HjpDlaRox/ZQ8K9mrlg,514.85,6,ra,"((0.5, 2.5), -2.0)",,,,,,,2
1946,3036629650,BIKFfnQvyn9+ELM5Qjumew,169.95,4,fo,1.0,,,,,,,
1948,3036620702,sPNcLUkpw82mXg/3u+LeFw,7.50,3,fo,,,,,,,,
1949,3036620702,R7hjjirE5zAO7n7jd9IEbQ,78.60,4,ca,"(0.5, 3.0)",chfo,,,,,,
1950,3036620702,bWJCQCqHZHt9mrQxV6ImRg,323.61,5,ca,"(1.0, 2.5)",befo,1.0,,,,,
1951,3036620702,K6g8SSEKNJM+mB0DC3k1eg,114.10,6,fo,,,,,,,,
1952,3036620702,14RgsVHDU+LxCVnhlB/4OA,210.30,1,fo,,,,,,,,
1953,3036620702,7o+yGBmGhhCJTc9xZRMwOw,189.96,2,ra,3.5,ra,"(6.75, -5.75)",,,,,"(('As', '10s'), 11.4)"
1955,3036629880,i8ihv/wYcUsA+lRe6+iMYg,307.35,6,ra,"(0.5, 2.5)",be,4.0,ch,,ra,"(24.0, -14.0)",33.50
1956,3036629880,xRuInM79JfqUYlHFnwmg0Q,222.55,4,ca,"(1.0, 2.0)",chca,4.0,ch,,befo,10.0,
1958,3036625854,oGHzcLbq7dyzwacJOc8eEQ,72.30,1,fo,,,,,,,,
1959,3036625854,7vz79ENDdffUFcvXF6dYDg,106.70,2,fo,0.5,,,,,,,
1960,3036625854,igvhUfnIs8in/SlI6b2cug,194.50,3,,1.0,,,,,,,1.50
1961,3036625854,KcqRKZOuAO0f6+svGP3wcg,81.25,4,fo,,,,,,,,
1962,3036625854,q7DjvrdVSfraOz33YEtI3w,219.85,5,fo,,,,,,,,
1963,3036625854,dPft7g2lbDhkes7WOvCpKA,111.85,6,fo,,,,,,,,
1965,3036630088,BIKFfnQvyn9+ELM5Qjumew,168.95,4,fo,0.5,,,,,,,
1966,3036630088,j/8HjpDlaRox/ZQ8K9mrlg,515.85,6,,1.0,,,,,,,1.50
1968,3036630476,j/8HjpDlaRox/ZQ8K9mrlg,516.35,6,fo,0.5,,,,,,,
1969,3036630476,BIKFfnQvyn9+ELM5Qjumew,168.45,4,,1.0,,,,,,,1.50
1971,3036603020,hvG5Otm1GAgI1qTOUQn+gQ,126.50,1,ra,"(2.0, -1.0)",,,,,,,2.50
1972,3036603020,eh6c6ytWQ1PvwWo56yNrHA,260.95,2,fo,0.5,,,,,,,
1973,3036603020,q7DjvrdVSfraOz33YEtI3w,94.65,3,fo,1.0,,,,,,,
1974,3036603020,+pkad1ZnUkiFtLevHSeSAA,50,4,fo,,,,,,,,
1975,3036603020,K6g8SSEKNJM+mB0DC3k1eg,106,5,fo,,,,,,,,
1976,3036603020,dPft7g2lbDhkes7WOvCpKA,127.60,6,fo,,,,,,,,
1978,3036607156,q7DjvrdVSfraOz33YEtI3w,82.45,2,fo,,,,,,,,
1979,3036607156,SSIsRZtWFuvlvwwLu4UyXQ,179.20,3,fo,0.5,,,,,,,
1980,3036607156,iwXCq/1JV0liO4FIwKf6og,266.97,5,fo,1.0,,,,,,,
1981,3036607156,igvhUfnIs8in/SlI6b2cug,218.25,6,fo,,,,,,,,
1982,3036607156,17/3ut281eABzfhapxw4bw,128.80,1,ra,"(4.0, -3.0)",,,,,,,2.50
1984,3036630966,BIKFfnQvyn9+ELM5Qjumew,168.95,4,ra,"(0.5, 1.5)",be,"(4.0, -4.0)",,,,,3.80
1985,3036630966,j/8HjpDlaRox/ZQ8K9mrlg,515.85,6,ca,"(1.0, 1.0)",chfo,,,,,,
1987,3036603636,UclQ2X1yLD9Ly8X+/UOX8Q,74.50,5,fo,,,,,,,,
1988,3036603636,GQJsPhGmW05Ulx2QyL9++A,126,6,ca,"(0.5, 0.5)",ch,,ch,,be,"(2.0, -2.0)",1.90
1989,3036603636,14RgsVHDU+LxCVnhlB/4OA,201.20,1,ch,1.0,ch,,ch,,fo,,
1990,3036603636,Z0nHj+AjOKZrnj8PxwyjTQ,72.50,2,fo,,,,,,,,
1991,3036603636,kdQtkVQUEkCA/lM1mbZooQ,113.85,3,fo,,,,,,,,
1992,3036603636,p7tW8a9G4XZ9afzYEnSCRQ,55.80,4,fo,,,,,,,,
1994,3036627226,7vz79ENDdffUFcvXF6dYDg,106.20,2,fo,,,,,,,,
1995,3036627226,igvhUfnIs8in/SlI6b2cug,195,3,fo,0.5,,,,,,,
1996,3036627226,KcqRKZOuAO0f6+svGP3wcg,81.25,4,fo,1.0,,,,,,,
1997,3036627226,q7DjvrdVSfraOz33YEtI3w,219.85,5,ra,3.5,ch,,ch,,ch,,"(('Ah', '6h'), 7.6)"
1998,3036627226,dPft7g2lbDhkes7WOvCpKA,111.85,6,fo,,,,,,,,
