,TimeStamp,PlayerName,StartChips,Seat,PC,PCVal,Flop,FlopVal,Turn,TurnVal,River,RiverVal,Cards
1,3036351406,/P/xm24DBsfRoQ+cZG/aoQ,144.20,7,fo,,,,,,,,
2,3036351406,IRMjAwuLYKvUi+z86ekgvw,99.40,8,ca,"(0.5, 0.5)",chfo,,,,,,
3,3036351406,w6qRl6TZmQuJka9XP2muNQ,100,9,ch,1.0,be,2.0,chca,3.0,chca,5.0,"(('9s', '10c'), 21.35)"
4,3036351406,kIbanshKysxtdDXKqLAWsA,129.50,1,fo,,,,,,,,
5,3036351406,Lv1P4e5VOi9iExeiT6yu4w,128.75,2,fo,,,,,,,,
6,3036351406,Q1wMNadv0MqRUDF/XFX2sQ,110.60,3,fo,,,,,,,,
7,3036351406,nPG8FS8XBHKHql/2atFKMw,39.53,4,fo,,,,,,,,
8,3036351406,dQGyl79fS8+PuVgomUj2Iw,77.85,5,ca,1.0,ca,2.0,be,3.0,be,5.0,"('8d', '5d')"
9,3036351406,DTn8ms2ooz0h4sXDL+m3Fw,74.20,6,fo,,,,,,,,
11,3036350170,dPft7g2lbDhkes7WOvCpKA,109.40,2,ca,2.0,fo,,,,,,
12,3036350170,VcDZxnAcQ1JA3wZn80ihKA,125.90,3,fo,0.5,,,,,,,
13,3036350170,1uadzoMdwLu8ZTizmRA+nQ,269.50,4,fo,1.0,,,,,,,
14,3036350170,bLe9jYkxWpLdwht7ugYqNA,72.45,5,ra,2.0,be,"(2.5, -2.5)",,,,,4.75
15,3036350170,DO8rgn31KkgyCUmhQq58OA,174.65,6,fo,,,,,,,,
16,3036350170,7I7RYE+DyVv9a2suFhCI8g,131.20,1,fo,,,,,,,,
18,3036350880,DSbskv5D5qKxR/MXeY2lfQ,259.65,9,ra,"(3.0, -2.0)",,,,,,,2.50
19,3036350880,/P/xm24DBsfRoQ+cZG/aoQ,162.85,2,fo,0.5,,,,,,,
20,3036350880,3cQWYs6Ypy1A3Kvdl3vU6w,212.25,3,fo,1.0,,,,,,,
21,3036350880,1b84VBN1xftLtjOgGMOFKQ,41.25,4,fo,,,,,,,,
22,3036350880,kIbanshKysxtdDXKqLAWsA,99.85,5,fo,,,,,,,,
23,3036350880,BRKGdKLCbwRMR8WOKlt1ZA,205.50,6,fo,,,,,,,,
24,3036350880,uWhRg5ZstkiUIL1M+DTi6Q,53,8,fo,,,,,,,,
26,3036369500,3cQWYs6Ypy1A3Kvdl3vU6w,218.80,4,fo,,,,,,,,
27,3036369500,Lv1P4e5VOi9iExeiT6yu4w,113.05,5,fo,0.5,,,,,,,
28,3036369500,/P/xm24DBsfRoQ+cZG/aoQ,98.60,6,,,,,,,,,
29,3036369500,7o651P4boRE9SLBrnhBw1g,113.55,7,fo,1.0,,,,,,,
30,3036369500,w6qRl6TZmQuJka9XP2muNQ,107.60,8,fo,,,,,,,,
31,3036369500,RKfKBrFsFDsplJedW6YvXw,79.65,9,fo,,,,,,,,
32,3036369500,CN8njzPOL23bn0/W/qAZEg,116.30,1,caca,"(1.0, 3.5)",chfo,,,,,,
33,3036369500,1TF3Z/vrIfbOvTFusV7gXA,102.45,2,fo,,,,,,,,
34,3036369500,kIbanshKysxtdDXKqLAWsA,112.20,3,ra,4.5,be,"(5.25, -5.25)",,,,,9.50
36,3036370190,kIbanshKysxtdDXKqLAWsA,159.40,1,fo,,,,,,,,
37,3036370190,w6qRl6TZmQuJka9XP2muNQ,95,2,ra,"(0.5, 6.25)",ch,,ch,,be,6.0,"(('Kd', 'Kc'), 25.65)"
38,3036370190,IRMjAwuLYKvUi+z86ekgvw,96.60,3,fo,1.0,,,,,,,
39,3036370190,0yeTjGz/BUymTz73bRGlaQ,314.50,4,caca,"(1.0, 5.75)",ch,,ch,,ca,6.0,
40,3036370190,SOmCyC+XbRRltaK3+ILSdw,47.35,6,fo,,,,,,,,
41,3036370190,BRKGdKLCbwRMR8WOKlt1ZA,193.50,7,fo,,,,,,,,
42,3036370190,vCvro5OmMi2KmzdnfwpwmA,74.90,8,fo,,,,,,,,
43,3036370190,eOZsKkPh2zklZr8AXvEmsg,200.90,9,cafo,1.0,,,,,,,
45,3036351786,N1BGgNozkMR8RFBjE7lbeg,203.55,3,fo,,,,,,,,
46,3036351786,fpIY7gGxxZa0WXhg6L5Kug,356.60,4,fo,0.5,,,,,,,
47,3036351786,K6g8SSEKNJM+mB0DC3k1eg,82,5,fo,1.0,,,,,,,
48,3036351786,TvZDe7IndWW1l+koEl5e8w,37.20,6,ra,2.0,be,2.0,ch,,ch,,"('Kh', 'Qd')"
49,3036351786,iD8JKXYB6onyrQ6bQ4HyXQ,121.30,1,ca,2.0,ca,2.0,ch,,ch,,"(('Ah', '10d'), 8.55)"
50,3036351786,1uadzoMdwLu8ZTizmRA+nQ,173.40,2,fo,,,,,,,,
52,3036352172,/P/xm24DBsfRoQ+cZG/aoQ,162.35,2,ra,3.5,be,4.0,be,9.0,be,17.0,"(('3h', 'Ah'), 64.5)"
53,3036352172,3cQWYs6Ypy1A3Kvdl3vU6w,211.25,3,ca,"(0.5, 3.0)",chca,4.0,chca,9.0,chca,17.0,
54,3036352172,1b84VBN1xftLtjOgGMOFKQ,41.25,4,fo,1.0,,,,,,,
55,3036352172,kIbanshKysxtdDXKqLAWsA,99.85,5,fo,,,,,,,,
56,3036352172,BRKGdKLCbwRMR8WOKlt1ZA,205.50,6,fo,,,,,,,,
57,3036352172,uWhRg5ZstkiUIL1M+DTi6Q,53,8,fo,,,,,,,,
58,3036352172,DSbskv5D5qKxR/MXeY2lfQ,261.15,9,fo,,,,,,,,
60,3036351468,VcDZxnAcQ1JA3wZn80ihKA,125.40,3,fo,,,,,,,,
61,3036351468,1uadzoMdwLu8ZTizmRA+nQ,268.50,4,fo,0.5,,,,,,,
62,3036351468,bLe9jYkxWpLdwht7ugYqNA,75.20,5,,1.0,,,,,,,1.50
63,3036351468,DO8rgn31KkgyCUmhQq58OA,174.65,6,fo,,,,,,,,
64,3036351468,7I7RYE+DyVv9a2suFhCI8g,131.20,1,fo,,,,,,,,
65,3036351468,dPft7g2lbDhkes7WOvCpKA,107.40,2,fo,,,,,,,,
67,3036369720,BRKGdKLCbwRMR8WOKlt1ZA,195.50,9,fo,,,,,,,,
68,3036369720,yMNwDKj4ZgKkq6e2/e7fGw,99.90,2,ca,"(0.5, 0.5)",be,2.0,ch,,ch,,"(('Qc', 'Jd'), 6.15)"
69,3036369720,Rps1e1hfwzPHI87SNPQzZQ,51.50,3,ch,1.0,ca,2.0,ch,,ch,,
70,3036369720,tFnRqHDnxt47wukmc7kHhA,127.50,4,fo,,,,,,,,
71,3036369720,Lv1P4e5VOi9iExeiT6yu4w,107.45,5,fo,,,,,,,,
72,3036369720,kIbanshKysxtdDXKqLAWsA,111.60,6,fo,,,,,,,,
73,3036369720,SOmCyC+XbRRltaK3+ILSdw,39,7,ca,1.0,fo,,,,,,
74,3036369720,1TF3Z/vrIfbOvTFusV7gXA,117.85,8,fo,,,,,,,,
76,3036371218,eAAK5tXyi9bMOA/6QH8E4w,145.02,2,fo,,,,,,,,
77,3036371218,fpIY7gGxxZa0WXhg6L5Kug,178.45,3,ra,"((0.5, 13.0), -10.0)",,,,,,,8
78,3036371218,muTReEp1CCSz4NIKn851VQ,123.75,4,fo,1.0,,,,,,,
79,3036371218,7I7RYE+DyVv9a2suFhCI8g,137.67,5,fo,,,,,,,,
80,3036371218,1uadzoMdwLu8ZTizmRA+nQ,147.25,6,rafo,3.5,,,,,,,
81,3036371218,7vz79ENDdffUFcvXF6dYDg,100.50,1,fo,,,,,,,,
83,3036353934,BRKGdKLCbwRMR8WOKlt1ZA,197.50,5,fo,,,,,,,,
84,3036353934,yMNwDKj4ZgKkq6e2/e7fGw,99,6,fo,0.5,,,,,,,
85,3036353934,KudvYuFL+Bw8nkX+zV2kMA,133.43,7,fo,1.0,,,,,,,
86,3036353934,9H0O1jMPyY/ey/hTute7Rg,157.20,8,fo,,,,,,,,
87,3036353934,/P/xm24DBsfRoQ+cZG/aoQ,104.55,9,fo,,,,,,,,
88,3036353934,uWhRg5ZstkiUIL1M+DTi6Q,97.20,1,fo,,,,,,,,
89,3036353934,kIbanshKysxtdDXKqLAWsA,185.70,2,fo,,,,,,,,
90,3036353934,jto9xmmj+Q/Gqg3GQSmgBA,166.05,3,ra,"(3.5, -2.5)",,,,,,,2.50
91,3036353934,rTURoFbQ6Riam6ifD8eJMw,70.96,4,fo,,,,,,,,
93,3036353032,fpIY7gGxxZa0WXhg6L5Kug,189.10,4,fo,,,,,,,,
94,3036353032,XNG/N6i65nHx3MZLlidukg,171.90,5,fo,0.5,,,,,,,
95,3036353032,LAGdQzPurkqiROqPqfnKKw,157.95,6,ca,"(1.0, 2.0)",chfo,,,,,,
96,3036353032,EWSQXbMBEqcHxsbxH7rQmw,31.50,1,caca,"(1.0, 2.0)",chca,5.0,ch,,be,1.0,"('7h', 'Qc')"
97,3036353032,TK3VGReOGgFPOIO4e1m93A,98.50,2,fo,,,,,,,,
98,3036353032,gEwndIYEbei2N/gmzNMwsQ,39.35,3,ra,3.0,be,5.0,ch,,ca,1.0,"(('Ac', '9s'), 19.95)"
100,3036352308,1uadzoMdwLu8ZTizmRA+nQ,268,4,fo,,,,,,,,
101,3036352308,bLe9jYkxWpLdwht7ugYqNA,75.70,5,ra,"((0.5, 1.5), -1.0)",,,,,,,2
102,3036352308,DO8rgn31KkgyCUmhQq58OA,174.65,6,,,,,,,,,
103,3036352308,7I7RYE+DyVv9a2suFhCI8g,131.20,1,fo,1.0,,,,,,,
104,3036352308,dPft7g2lbDhkes7WOvCpKA,107.40,2,fo,,,,,,,,
105,3036352308,VcDZxnAcQ1JA3wZn80ihKA,125.40,3,fo,,,,,,,,
107,3036370770,w4CTNTmTkGuIHvHjRsKLFA,41.15,5,fo,,,,,,,,
108,3036370770,1uadzoMdwLu8ZTizmRA+nQ,135.95,6,fo,0.5,,,,,,,
109,3036370770,/6TXEQSTjvWYl/7evFGm5g,44,1,ca,"(1.0, 2.0)",chfo,,,,,,
110,3036370770,yspTPyicC4Ere+tsoRHI1A,284.25,2,fo,,,,,,,,
111,3036370770,BnHE7j+6ArUXKkf7zZrHWQ,39,3,ra,3.0,be,23.5,,,,,"(('10s', '10d'), 78.0)"
112,3036370770,jL/h9MqRxEf/73gYSq4yZQ,409.05,4,ca,3.0,ra,"(378.0, -342.0)",,,,,"('7c', '8c')"
114,3036372572,fpIY7gGxxZa0WXhg6L5Kug,182.95,3,fo,,,,,,,,
115,3036372572,muTReEp1CCSz4NIKn851VQ,122.75,4,ra,"((0.5, 2.5), -2.0)",,,,,,,2
116,3036372572,7I7RYE+DyVv9a2suFhCI8g,137.67,5,fo,1.0,,,,,,,
117,3036372572,1uadzoMdwLu8ZTizmRA+nQ,143.75,6,fo,,,,,,,,
118,3036372572,7vz79ENDdffUFcvXF6dYDg,100.50,1,fo,,,,,,,,
119,3036372572,eAAK5tXyi9bMOA/6QH8E4w,145.02,2,fo,,,,,,,,
121,3036355062,IRMjAwuLYKvUi+z86ekgvw,98.40,8,fo,,,,,,,,
122,3036355062,w6qRl6TZmQuJka9XP2muNQ,110.35,9,ca,"(0.5, 0.5)",chra,4.0,ch,,chfo,,
123,3036355062,kIbanshKysxtdDXKqLAWsA,129.50,1,ch,1.0,chfo,,,,,,
124,3036355062,Lv1P4e5VOi9iExeiT6yu4w,128.75,2,fo,,,,,,,,
125,3036355062,Q1wMNadv0MqRUDF/XFX2sQ,110.60,3,fo,,,,,,,,
126,3036355062,nPG8FS8XBHKHql/2atFKMw,39.53,4,ca,1.0,chfo,,,,,,
127,3036355062,dQGyl79fS8+PuVgomUj2Iw,66.85,5,fo,,,,,,,,
128,3036355062,DTn8ms2ooz0h4sXDL+m3Fw,74.20,6,ca,1.0,beca,"(1.0, 3.0)",ch,,be,"(12.0, -12.0)",10.90
129,3036355062,/P/xm24DBsfRoQ+cZG/aoQ,144.20,7,fo,,,,,,,,
131,3036372654,Lv1P4e5VOi9iExeiT6yu4w,112.55,5,fo,,,,,,,,
132,3036372654,7o651P4boRE9SLBrnhBw1g,112.55,7,fo,0.5,,,,,,,
133,3036372654,w6qRl6TZmQuJka9XP2muNQ,107.60,8,fo,1.0,,,,,,,
134,3036372654,RKfKBrFsFDsplJedW6YvXw,79.65,9,caca,"(1.0, 3.5)",ch,,ch,,chfo,,
135,3036372654,CN8njzPOL23bn0/W/qAZEg,111.80,1,fo,,,,,,,,
136,3036372654,1TF3Z/vrIfbOvTFusV7gXA,102.45,2,fo,,,,,,,,
137,3036372654,kIbanshKysxtdDXKqLAWsA,117.20,3,fo,,,,,,,,
138,3036372654,3cQWYs6Ypy1A3Kvdl3vU6w,218.80,4,ra,4.5,ch,,ch,,be,"(4.0, -4.0)",9.50
140,3036373124,w6qRl6TZmQuJka9XP2muNQ,107.90,2,fo,,,,,,,,
141,3036373124,IRMjAwuLYKvUi+z86ekgvw,95.60,3,fo,0.5,,,,,,,
142,3036373124,0yeTjGz/BUymTz73bRGlaQ,301.75,4,,1.0,,,,,,,1.50
143,3036373124,SOmCyC+XbRRltaK3+ILSdw,47.35,6,fo,,,,,,,,
144,3036373124,BRKGdKLCbwRMR8WOKlt1ZA,200,7,fo,,,,,,,,
145,3036373124,vCvro5OmMi2KmzdnfwpwmA,74.90,8,fo,,,,,,,,
146,3036373124,eOZsKkPh2zklZr8AXvEmsg,199.90,9,fo,,,,,,,,
147,3036373124,kIbanshKysxtdDXKqLAWsA,159.40,1,fo,,,,,,,,
149,3036373528,muTReEp1CCSz4NIKn851VQ,123.75,4,ra,"(4.5, -3.5)",,,,,,,3.50
150,3036373528,7I7RYE+DyVv9a2suFhCI8g,136.67,5,fo,0.5,,,,,,,
151,3036373528,1uadzoMdwLu8ZTizmRA+nQ,143.75,6,fo,1.0,,,,,,,
152,3036373528,7vz79ENDdffUFcvXF6dYDg,100.50,1,fo,,,,,,,,
153,3036373528,eAAK5tXyi9bMOA/6QH8E4w,145.02,2,cafo,1.0,,,,,,,
154,3036373528,fpIY7gGxxZa0WXhg6L5Kug,182.95,3,fo,,,,,,,,
156,3036355380,fpIY7gGxxZa0WXhg6L5Kug,356.10,4,ca,3.5,ra,"(16.0, -10.0)",,,,,19
157,3036355380,K6g8SSEKNJM+mB0DC3k1eg,81,5,fo,0.5,,,,,,,
158,3036355380,TvZDe7IndWW1l+koEl5e8w,33.20,6,fo,1.0,,,,,,,
159,3036355380,iD8JKXYB6onyrQ6bQ4HyXQ,125.85,1,ra,3.5,befo,6.0,,,,,
160,3036355380,1uadzoMdwLu8ZTizmRA+nQ,173.40,2,fo,,,,,,,,
161,3036355380,N1BGgNozkMR8RFBjE7lbeg,203.55,3,fo,,,,,,,,
163,3036372758,yMNwDKj4ZgKkq6e2/e7fGw,103.05,2,ca,4.0,ra,"(24.0, -16.0)",,,,,30.85
164,3036372758,Rps1e1hfwzPHI87SNPQzZQ,48.50,3,ca,"(0.5, 3.5)",chfo,,,,,,
165,3036372758,tFnRqHDnxt47wukmc7kHhA,127.50,4,ca,"(1.0, 3.0)",chfo,,,,,,
166,3036372758,Lv1P4e5VOi9iExeiT6yu4w,107.45,5,fo,,,,,,,,
167,3036372758,kIbanshKysxtdDXKqLAWsA,111.60,6,fo,,,,,,,,
168,3036372758,SOmCyC+XbRRltaK3+ILSdw,38,7,fo,,,,,,,,
169,3036372758,1TF3Z/vrIfbOvTFusV7gXA,117.85,8,ra,4.0,befo,8.0,,,,,
170,3036372758,BRKGdKLCbwRMR8WOKlt1ZA,195.50,9,fo,,,,,,,,
171,3036372758,RCXMqEJtH9g336c5bTNE/g,40,1,fo,1.0,,,,,,,
173,3036374550,IRMjAwuLYKvUi+z86ekgvw,95.10,3,fo,,,,,,,,
174,3036374550,0yeTjGz/BUymTz73bRGlaQ,302.25,4,ca,"(0.5, 3.0)",ch,,,,,,
175,3036374550,yMNwDKj4ZgKkq6e2/e7fGw,100,5,fo,1.0,,,,,,,
176,3036374550,SOmCyC+XbRRltaK3+ILSdw,47.35,6,fo,,,,,,,,
177,3036374550,BRKGdKLCbwRMR8WOKlt1ZA,200,7,fo,,,,,,,,
178,3036374550,vCvro5OmMi2KmzdnfwpwmA,74.90,8,fo,,,,,,,,
179,3036374550,eOZsKkPh2zklZr8AXvEmsg,199.90,9,ra,3.5,be,"(5.0, -5.0)",,,,,7.10
180,3036374550,kIbanshKysxtdDXKqLAWsA,159.40,1,fo,,,,,,,,
181,3036374550,w6qRl6TZmQuJka9XP2muNQ,107.90,2,fo,,,,,,,,
183,3036357136,yMNwDKj4ZgKkq6e2/e7fGw,98.50,6,fo,,,,,,,,
184,3036357136,KudvYuFL+Bw8nkX+zV2kMA,132.43,7,fo,0.5,,,,,,,
185,3036357136,9H0O1jMPyY/ey/hTute7Rg,157.20,8,fo,1.0,,,,,,,
186,3036357136,/P/xm24DBsfRoQ+cZG/aoQ,104.55,9,fo,,,,,,,,
187,3036357136,uWhRg5ZstkiUIL1M+DTi6Q,97.20,1,fo,,,,,,,,
188,3036357136,kIbanshKysxtdDXKqLAWsA,185.70,2,fo,,,,,,,,
189,3036357136,jto9xmmj+Q/Gqg3GQSmgBA,167.55,3,fo,,,,,,,,
190,3036357136,rTURoFbQ6Riam6ifD8eJMw,70.96,4,ra,"(3.5, -2.5)",,,,,,,2.50
191,3036357136,BRKGdKLCbwRMR8WOKlt1ZA,197.50,5,fo,,,,,,,,
193,3036356288,XNG/N6i65nHx3MZLlidukg,171.40,5,ca,1.0,be,4.0,ch,,fo,,
194,3036356288,LAGdQzPurkqiROqPqfnKKw,154.95,6,ca,"(0.5, 0.5)",chfo,,,,,,
195,3036356288,EWSQXbMBEqcHxsbxH7rQmw,22.50,1,ch,1.0,chca,4.0,ch,,be,"(3.0, -3.0)",10.90
196,3036356288,TK3VGReOGgFPOIO4e1m93A,98.50,2,fo,,,,,,,,
197,3036356288,gEwndIYEbei2N/gmzNMwsQ,50.30,3,fo,,,,,,,,
198,3036356288,fpIY7gGxxZa0WXhg6L5Kug,189.10,4,ca,1.0,chfo,,,,,,
200,3036355114,bLe9jYkxWpLdwht7ugYqNA,76.70,5,fo,,,,,,,,
201,3036355114,7I7RYE+DyVv9a2suFhCI8g,130.20,1,fo,0.5,,,,,,,
202,3036355114,dPft7g2lbDhkes7WOvCpKA,107.40,2,fo,1.0,,,,,,,
203,3036355114,VcDZxnAcQ1JA3wZn80ihKA,125.40,3,ra,"(3.5, -2.5)",,,,,,,2.50
204,3036355114,1uadzoMdwLu8ZTizmRA+nQ,268,4,fo,,,,,,,,
206,3036375462,7I7RYE+DyVv9a2suFhCI8g,136.17,5,fo,,,,,,,,
207,3036375462,1uadzoMdwLu8ZTizmRA+nQ,142.75,6,fo,0.5,,,,,,,
208,3036375462,7vz79ENDdffUFcvXF6dYDg,100.50,1,ch,1.0,chfo,,,,,,
209,3036375462,eAAK5tXyi9bMOA/6QH8E4w,144.02,2,ca,1.0,be,"(2.5, -2.5)",,,,,2.40
210,3036375462,fpIY7gGxxZa0WXhg6L5Kug,182.95,3,fo,,,,,,,,
211,3036375462,muTReEp1CCSz4NIKn851VQ,126.25,4,fo,,,,,,,,
213,3036373968,1uadzoMdwLu8ZTizmRA+nQ,135.45,6,fo,,,,,,,,
214,3036373968,/6TXEQSTjvWYl/7evFGm5g,41,1,fo,0.5,,,,,,,
215,3036373968,yspTPyicC4Ere+tsoRHI1A,284.25,2,,1.0,,,,,,,1.50
216,3036373968,BnHE7j+6ArUXKkf7zZrHWQ,78,3,fo,,,,,,,,
217,3036373968,jL/h9MqRxEf/73gYSq4yZQ,370.05,4,fo,,,,,,,,
218,3036373968,w4CTNTmTkGuIHvHjRsKLFA,41.15,5,fo,,,,,,,,
220,3036357128,3cQWYs6Ypy1A3Kvdl3vU6w,177.75,3,fo,,,,,,,,
221,3036357128,1b84VBN1xftLtjOgGMOFKQ,40.25,4,raca,"((0.5, 7.5), 17.0)",chfo,,,,,,
222,3036357128,kIbanshKysxtdDXKqLAWsA,99.85,5,fo,1.0,,,,,,,
223,3036357128,BRKGdKLCbwRMR8WOKlt1ZA,205.50,6,fo,,,,,,,,
224,3036357128,uWhRg5ZstkiUIL1M+DTi6Q,53,8,fo,,,,,,,,
225,3036357128,DSbskv5D5qKxR/MXeY2lfQ,261.15,9,fo,,,,,,,,
226,3036357128,/P/xm24DBsfRoQ+cZG/aoQ,193.35,2,rara,"(4.0, 21.0)",be,"(25.5, -25.5)",,,,,47.95
228,3036376174,0yeTjGz/BUymTz73bRGlaQ,298.75,4,ca,1.0,be,"(1.0, -1.0)",,,,,2.40
229,3036376174,yMNwDKj4ZgKkq6e2/e7fGw,99,5,fo,0.5,,,,,,,
230,3036376174,SOmCyC+XbRRltaK3+ILSdw,47.35,6,ch,1.0,chfo,,,,,,
231,3036376174,BRKGdKLCbwRMR8WOKlt1ZA,200,7,fo,,,,,,,,
232,3036376174,vCvro5OmMi2KmzdnfwpwmA,74.90,8,fo,,,,,,,,
233,3036376174,eOZsKkPh2zklZr8AXvEmsg,203.50,9,fo,,,,,,,,
234,3036376174,kIbanshKysxtdDXKqLAWsA,159.40,1,fo,,,,,,,,
235,3036376174,w6qRl6TZmQuJka9XP2muNQ,107.90,2,fo,,,,,,,,
236,3036376174,IRMjAwuLYKvUi+z86ekgvw,95.10,3,fo,,,,,,,,
238,3036358350,KudvYuFL+Bw8nkX+zV2kMA,131.93,7,fo,,,,,,,,
239,3036358350,9H0O1jMPyY/ey/hTute7Rg,156.20,8,ca,"(0.5, 0.5)",ch,,ch,,be,"(2.0, -2.0)",1.90
240,3036358350,/P/xm24DBsfRoQ+cZG/aoQ,104.55,9,ch,1.0,ch,,ch,,fo,,
241,3036358350,uWhRg5ZstkiUIL1M+DTi6Q,97.20,1,fo,,,,,,,,
242,3036358350,kIbanshKysxtdDXKqLAWsA,185.70,2,fo,,,,,,,,
243,3036358350,jto9xmmj+Q/Gqg3GQSmgBA,167.55,3,fo,,,,,,,,
244,3036358350,rTURoFbQ6Riam6ifD8eJMw,72.46,4,fo,,,,,,,,
245,3036358350,BRKGdKLCbwRMR8WOKlt1ZA,197.50,5,fo,,,,,,,,
246,3036358350,yMNwDKj4ZgKkq6e2/e7fGw,98.50,6,fo,,,,,,,,
248,3036356080,7I7RYE+DyVv9a2suFhCI8g,129.70,1,fo,,,,,,,,
249,3036356080,dPft7g2lbDhkes7WOvCpKA,106.40,2,fo,0.5,,,,,,,
250,3036356080,VcDZxnAcQ1JA3wZn80ihKA,126.90,3,ch,1.0,be,1.0,chra,"(13.5, -10.5)",,,9.50
251,3036356080,1uadzoMdwLu8ZTizmRA+nQ,268,4,fo,,,,,,,,
252,3036356080,bLe9jYkxWpLdwht7ugYqNA,76.70,5,ca,1.0,ca,1.0,befo,3.0,,,
254,3036357656,K6g8SSEKNJM+mB0DC3k1eg,80.50,5,fo,,,,,,,,
255,3036357656,TvZDe7IndWW1l+koEl5e8w,32.20,6,fo,0.5,,,,,,,
256,3036357656,iD8JKXYB6onyrQ6bQ4HyXQ,116.35,1,fo,1.0,,,,,,,
257,3036357656,1uadzoMdwLu8ZTizmRA+nQ,173.40,2,ra,"(3.5, -2.5)",,,,,,,2.50
258,3036357656,N1BGgNozkMR8RFBjE7lbeg,203.55,3,fo,,,,,,,,
259,3036357656,fpIY7gGxxZa0WXhg6L5Kug,365.60,4,fo,,,,,,,,
261,3036376976,7o651P4boRE9SLBrnhBw1g,112.05,7,fo,,,,,,,,
262,3036376976,w6qRl6TZmQuJka9XP2muNQ,106.60,8,fo,0.5,,,,,,,
263,3036376976,RKfKBrFsFDsplJedW6YvXw,75.15,9,,1.0,,,,,,,1.50
264,3036376976,CN8njzPOL23bn0/W/qAZEg,111.80,1,fo,,,,,,,,
265,3036376976,1TF3Z/vrIfbOvTFusV7gXA,102.45,2,fo,,,,,,,,
266,3036376976,kIbanshKysxtdDXKqLAWsA,117.20,3,fo,,,,,,,,
267,3036376976,3cQWYs6Ypy1A3Kvdl3vU6w,223.80,4,fo,,,,,,,,
268,3036376976,Lv1P4e5VOi9iExeiT6yu4w,112.55,5,fo,,,,,,,,
269,3036376976,+jE3VGAx2H1IIGDl+bcsgw,125,6,,,,,,,,,
271,3036375648,/6TXEQSTjvWYl/7evFGm5g,40.50,1,fo,,,,,,,,
272,3036375648,yspTPyicC4Ere+tsoRHI1A,284.75,2,ra,"((0.5, 2.5), -2.0)",,,,,,,2
273,3036375648,BnHE7j+6ArUXKkf7zZrHWQ,78,3,fo,1.0,,,,,,,
274,3036375648,jL/h9MqRxEf/73gYSq4yZQ,370.05,4,fo,,,,,,,,
275,3036375648,w4CTNTmTkGuIHvHjRsKLFA,41.15,5,fo,,,,,,,,
276,3036375648,1uadzoMdwLu8ZTizmRA+nQ,135.45,6,fo,,,,,,,,
278,3036377396,1uadzoMdwLu8ZTizmRA+nQ,142.25,6,ra,"(3.5, -2.5)",,,,,,,2.50
279,3036377396,7vz79ENDdffUFcvXF6dYDg,99.50,1,fo,0.5,,,,,,,
280,3036377396,eAAK5tXyi9bMOA/6QH8E4w,145.42,2,fo,1.0,,,,,,,
281,3036377396,fpIY7gGxxZa0WXhg6L5Kug,182.95,3,fo,,,,,,,,
282,3036377396,muTReEp1CCSz4NIKn851VQ,126.25,4,fo,,,,,,,,
283,3036377396,7I7RYE+DyVv9a2suFhCI8g,136.17,5,fo,,,,,,,,
285,3036358380,TvZDe7IndWW1l+koEl5e8w,31.70,6,ra,"(2.0, -1.0)",,,,,,,2.50
286,3036358380,iD8JKXYB6onyrQ6bQ4HyXQ,115.35,1,fo,0.5,,,,,,,
287,3036358380,1uadzoMdwLu8ZTizmRA+nQ,174.90,2,fo,1.0,,,,,,,
288,3036358380,N1BGgNozkMR8RFBjE7lbeg,203.55,3,fo,,,,,,,,
289,3036358380,fpIY7gGxxZa0WXhg6L5Kug,365.60,4,fo,,,,,,,,
290,3036358380,K6g8SSEKNJM+mB0DC3k1eg,80.50,5,fo,,,,,,,,
292,3036359756,w6qRl6TZmQuJka9XP2muNQ,105.35,9,fo,,,,,,,,
293,3036359756,kIbanshKysxtdDXKqLAWsA,128.50,1,ca,"(0.5, 0.5)",chfo,,,,,,
294,3036359756,Lv1P4e5VOi9iExeiT6yu4w,128.75,2,ch,1.0,be,"(3.0, -3.0)",,,,,2.85
295,3036359756,Q1wMNadv0MqRUDF/XFX2sQ,110.60,3,ca,1.0,fo,,,,,,
296,3036359756,nPG8FS8XBHKHql/2atFKMw,38.53,4,fo,,,,,,,,
297,3036359756,dQGyl79fS8+PuVgomUj2Iw,66.85,5,fo,,,,,,,,
298,3036359756,DTn8ms2ooz0h4sXDL+m3Fw,80.10,6,fo,,,,,,,,
299,3036359756,/P/xm24DBsfRoQ+cZG/aoQ,144.20,7,fo,,,,,,,,
300,3036359756,IRMjAwuLYKvUi+z86ekgvw,98.40,8,fo,,,,,,,,
302,3036378218,w6qRl6TZmQuJka9XP2muNQ,106.10,8,fo,,,,,,,,
303,3036378218,RKfKBrFsFDsplJedW6YvXw,75.65,9,ca,"(0.5, 2.5)",chfo,,,,,,
304,3036378218,CN8njzPOL23bn0/W/qAZEg,111.80,1,fo,1.0,,,,,,,
305,3036378218,1TF3Z/vrIfbOvTFusV7gXA,102.45,2,fo,,,,,,,,
306,3036378218,kIbanshKysxtdDXKqLAWsA,117.20,3,fo,,,,,,,,
307,3036378218,3cQWYs6Ypy1A3Kvdl3vU6w,223.80,4,fo,,,,,,,,
308,3036378218,Lv1P4e5VOi9iExeiT6yu4w,112.55,5,fo,,,,,,,,
309,3036378218,7o651P4boRE9SLBrnhBw1g,112.05,7,ra,3.0,be,"(7.0, -7.0)",,,,,6.15
