,TimeStamp,PlayerName,StartChips,Seat,PC,PCVal,Flop,FlopVal,Turn,TurnVal,River,RiverVal,Cards
1919,3036230758,K6g8SSEKNJM+mB0DC3k1eg,146.75,5,fo,,,,,,,,
1920,3036230758,RFVxVR4NoCxjhPWvahhBzg,158.40,6,ra,3.5,be,"(7.5, -7.5)",,,,,6.65
1921,3036230758,jhWEHA+p2qikEmtrxmGorQ,132.75,1,fo,,,,,,,,
1923,3036230812,kIbanshKysxtdDXKqLAWsA,111.35,5,fo,,,,,,,,
1924,3036230812,BRKGdKLCbwRMR8WOKlt1ZA,190.50,6,ra,"((0.5, 2.5), -2.0)",,,,,,,2
1925,3036230812,H/B5jPpFi4MC5KO67kSP7Q,57.70,8,fo,1.0,,,,,,,
1926,3036230812,DSbskv5D5qKxR/MXeY2lfQ,261,9,fo,,,,,,,,
1927,3036230812,ukX90a592Wy4ieDHQYubpw,96.29,1,fo,,,,,,,,
1928,3036230812,/P/xm24DBsfRoQ+cZG/aoQ,172.15,2,fo,,,,,,,,
1929,3036230812,3cQWYs6Ypy1A3Kvdl3vU6w,216.40,3,fo,,,,,,,,
1930,3036230812,os4I8Ii5VUDXSh3cjOkc1w,68.63,4,fo,,,,,,,,
1932,3036230768,EWSQXbMBEqcHxsbxH7rQmw,40,1,ra,12.0,be,"(25.5, -25.5)",,,,,23.75
1933,3036230768,dPft7g2lbDhkes7WOvCpKA,110,2,fo,0.5,,,,,,,
1934,3036230768,os4I8Ii5VUDXSh3cjOkc1w,135.95,4,fo,1.0,,,,,,,
1935,3036230768,8ELwN7al1hgCHlkRbwfSBA,38.50,5,raca,"(3.5, 8.5)",chfo,,,,,,
1936,3036230768,ugnAY34+pNcjsyfkV0MoNQ,260.85,6,fo,,,,,,,,
1938,3036229762,nkt5AtBG1nCOFB5quSqsuA,22.55,2,fo,,,,,,,,
1939,3036229762,VcDZxnAcQ1JA3wZn80ihKA,97.50,3,ca,"(0.5, 3.0)",chca,5.0,ch,,ch,,"(('10s', 'As'), 16.6)"
1940,3036229762,1uadzoMdwLu8ZTizmRA+nQ,252.50,4,fo,1.0,,,,,,,
1941,3036229762,J/9uHPTZ8oVMZfuqRZFprQ,43.30,5,fo,,,,,,,,
1942,3036229762,DO8rgn31KkgyCUmhQq58OA,123.55,6,fo,,,,,,,,
1943,3036229762,7I7RYE+DyVv9a2suFhCI8g,118.55,1,ra,3.5,be,5.0,ch,,ch,,
1945,3036231056,9H0O1jMPyY/ey/hTute7Rg,199.70,8,fo,,,,,,,,
1946,3036231056,/P/xm24DBsfRoQ+cZG/aoQ,108,9,fo,0.5,,,,,,,
1947,3036231056,uWhRg5ZstkiUIL1M+DTi6Q,63.50,1,fo,1.0,,,,,,,
1948,3036231056,kIbanshKysxtdDXKqLAWsA,154.40,2,fo,,,,,,,,
1949,3036231056,jto9xmmj+Q/Gqg3GQSmgBA,179.90,3,fo,,,,,,,,
1950,3036231056,rwCKaJz/OT/u9FXTE1zHbQ,175.45,4,fo,,,,,,,,
1951,3036231056,BRKGdKLCbwRMR8WOKlt1ZA,203.50,5,ra,"(3.5, -2.5)",,,,,,,2.50
1952,3036231056,H/B5jPpFi4MC5KO67kSP7Q,43.30,6,fo,,,,,,,,
1953,3036231056,KudvYuFL+Bw8nkX+zV2kMA,119.88,7,fo,,,,,,,,
1955,3036261570,/6TXEQSTjvWYl/7evFGm5g,41.50,1,ca,1.0,ch,,ch,,ch,,"(('2s', 'Ad'), 2.4)"
1956,3036261570,yspTPyicC4Ere+tsoRHI1A,279.50,2,fo,0.5,,,,,,,
1957,3036261570,BnHE7j+6ArUXKkf7zZrHWQ,42.30,3,ch,1.0,ch,,ch,,ch,,"('As', '9c')"
1958,3036261570,jL/h9MqRxEf/73gYSq4yZQ,348.10,4,fo,,,,,,,,
1959,3036261570,w4CTNTmTkGuIHvHjRsKLFA,66.90,5,fo,,,,,,,,
1960,3036261570,1uadzoMdwLu8ZTizmRA+nQ,125.75,6,fo,,,,,,,,
1962,3036231738,dPft7g2lbDhkes7WOvCpKA,109.50,2,fo,,,,,,,,
1963,3036231738,os4I8Ii5VUDXSh3cjOkc1w,134.95,4,fo,0.5,,,,,,,
1964,3036231738,8ELwN7al1hgCHlkRbwfSBA,26.50,5,,1.0,,,,,,,1.50
1965,3036231738,ugnAY34+pNcjsyfkV0MoNQ,260.85,6,fo,,,,,,,,
1966,3036231738,EWSQXbMBEqcHxsbxH7rQmw,51.75,1,fo,,,,,,,,
1968,3036231822,BRKGdKLCbwRMR8WOKlt1ZA,191.50,6,ra,3.5,fo,,,,,,
1969,3036231822,H/B5jPpFi4MC5KO67kSP7Q,56.70,8,ca,"(0.5, 3.0)",be,"(6.0, -6.0)",,,,,7.10
1970,3036231822,DSbskv5D5qKxR/MXeY2lfQ,261,9,fo,1.0,,,,,,,
1971,3036231822,ukX90a592Wy4ieDHQYubpw,96.29,1,fo,,,,,,,,
1972,3036231822,/P/xm24DBsfRoQ+cZG/aoQ,172.15,2,fo,,,,,,,,
1973,3036231822,3cQWYs6Ypy1A3Kvdl3vU6w,216.40,3,fo,,,,,,,,
1974,3036231822,os4I8Ii5VUDXSh3cjOkc1w,68.63,4,fo,,,,,,,,
1975,3036231822,kIbanshKysxtdDXKqLAWsA,111.35,5,fo,,,,,,,,
1977,3036232716,N1BGgNozkMR8RFBjE7lbeg,180.40,3,fo,,,,,,,,
1978,3036232716,BjMM9pyhOqEU5jmlrXQwDA,53.76,4,fo,0.5,,,,,,,
1979,3036232716,K6g8SSEKNJM+mB0DC3k1eg,146.75,5,ra,"(1.0, 9.5)",be,12.75,chra,"(122.0, -97.0)",,,93.50
1980,3036232716,RFVxVR4NoCxjhPWvahhBzg,161.55,6,fo,,,,,,,,
1981,3036232716,jhWEHA+p2qikEmtrxmGorQ,132.75,1,raca,"(3.0, 7.5)",ca,12.75,befo,25.0,,,
1982,3036232716,1uadzoMdwLu8ZTizmRA+nQ,113.80,2,fo,,,,,,,,
1984,3036232364,/P/xm24DBsfRoQ+cZG/aoQ,107.50,9,ca,4.0,be,5.75,ch,,ch,,"(('9d', '7d'), 19.45)"
1985,3036232364,uWhRg5ZstkiUIL1M+DTi6Q,62.50,1,fo,0.5,,,,,,,
1986,3036232364,kIbanshKysxtdDXKqLAWsA,154.40,2,fo,1.0,,,,,,,
1987,3036232364,jto9xmmj+Q/Gqg3GQSmgBA,179.90,3,fo,,,,,,,,
1988,3036232364,rwCKaJz/OT/u9FXTE1zHbQ,175.45,4,ra,4.0,chca,5.75,ch,,ch,,"('6c', '6h')"
1989,3036232364,BRKGdKLCbwRMR8WOKlt1ZA,205,5,fo,,,,,,,,
1990,3036232364,H/B5jPpFi4MC5KO67kSP7Q,43.30,6,fo,,,,,,,,
1991,3036232364,KudvYuFL+Bw8nkX+zV2kMA,119.88,7,fo,,,,,,,,
1992,3036232364,9H0O1jMPyY/ey/hTute7Rg,199.70,8,fo,,,,,,,,
1994,3036233194,os4I8Ii5VUDXSh3cjOkc1w,134.45,4,fo,,,,,,,,
1995,3036233194,8ELwN7al1hgCHlkRbwfSBA,27,5,ca,"(0.5, 5.0)",ch,,ch,,,,
1996,3036233194,ugnAY34+pNcjsyfkV0MoNQ,260.85,6,ca,"(1.0, 4.5)",ch,,be,"(12.0, -12.0)",,,17.10
1997,3036233194,EWSQXbMBEqcHxsbxH7rQmw,51.75,1,cafo,1.0,,,,,,,
1998,3036233194,dPft7g2lbDhkes7WOvCpKA,109.50,2,ra,5.5,ch,,fo,,,,
1999,3036233194,gEwndIYEbei2N/gmzNMwsQ,40,3,fo,1.0,,,,,,,
2001,3036231736,VcDZxnAcQ1JA3wZn80ihKA,105.60,3,fo,,,,,,,,
2002,3036231736,1uadzoMdwLu8ZTizmRA+nQ,251.50,4,fo,0.5,,,,,,,
2003,3036231736,J/9uHPTZ8oVMZfuqRZFprQ,43.30,5,ca,"(1.0, 2.5)",be,4.0,be,4.0,ch,,"(('9d', 'Qd'), 21.85)"
2004,3036231736,DO8rgn31KkgyCUmhQq58OA,123.55,6,ra,3.5,ca,4.0,ca,4.0,ch,,
2005,3036231736,7I7RYE+DyVv9a2suFhCI8g,110.05,1,fo,,,,,,,,
2006,3036231736,nkt5AtBG1nCOFB5quSqsuA,22.55,2,fo,,,,,,,,
2008,3036233064,H/B5jPpFi4MC5KO67kSP7Q,61.65,9,fo,,,,,,,,
2009,3036233064,cYjm4OG2ZJcf6ZLzthJ7JA,45.95,1,fo,0.5,,,,,,,
2010,3036233064,dzHzBhaa3G8n8JFraR2yng,50.15,2,fo,1.0,,,,,,,
2011,3036233064,Q1wMNadv0MqRUDF/XFX2sQ,99,3,fo,,,,,,,,
2012,3036233064,nPG8FS8XBHKHql/2atFKMw,47.53,4,fo,,,,,,,,
2013,3036233064,OLsx8xHN2Muv99rpPNOQWw,91.37,5,ra,"(5.0, -4.0)",,,,,,,2.50
2014,3036233064,E5gHtN3NXH2sj3aAVYXFCg,88.35,6,fo,,,,,,,,
2015,3036233064,/P/xm24DBsfRoQ+cZG/aoQ,106.05,7,fo,,,,,,,,
2016,3036233064,IRMjAwuLYKvUi+z86ekgvw,120.55,8,fo,,,,,,,,
2018,3036233864,H/B5jPpFi4MC5KO67kSP7Q,60.30,8,fo,,,,,,,,
2019,3036233864,DSbskv5D5qKxR/MXeY2lfQ,260,9,fo,0.5,,,,,,,
2020,3036233864,ukX90a592Wy4ieDHQYubpw,96.29,1,ch,1.0,be,2.5,be,"(8.0, -8.0)",,,6.65
2021,3036233864,/P/xm24DBsfRoQ+cZG/aoQ,172.15,2,fo,,,,,,,,
2022,3036233864,3cQWYs6Ypy1A3Kvdl3vU6w,216.40,3,fo,,,,,,,,
2023,3036233864,os4I8Ii5VUDXSh3cjOkc1w,68.63,4,fo,,,,,,,,
2024,3036233864,kIbanshKysxtdDXKqLAWsA,111.35,5,fo,,,,,,,,
2025,3036233864,BRKGdKLCbwRMR8WOKlt1ZA,200,6,fo,,,,,,,,
2026,3036233864,2Yn1H0JKFWI/AYidLXaajw,140,7,ch,1.0,ca,2.5,fo,,,,
2028,3036264026,yspTPyicC4Ere+tsoRHI1A,279,2,fo,,,,,,,,
2029,3036264026,BnHE7j+6ArUXKkf7zZrHWQ,41.30,3,fo,0.5,,,,,,,
2030,3036264026,jL/h9MqRxEf/73gYSq4yZQ,348.10,4,fo,1.0,,,,,,,
2031,3036264026,w4CTNTmTkGuIHvHjRsKLFA,66.90,5,fo,,,,,,,,
2032,3036264026,1uadzoMdwLu8ZTizmRA+nQ,125.75,6,fo,,,,,,,,
2033,3036264026,/6TXEQSTjvWYl/7evFGm5g,42.90,1,ra,"(4.0, -3.0)",,,,,,,2.50
2035,3036265074,BnHE7j+6ArUXKkf7zZrHWQ,40.80,3,fo,,,,,,,,
2036,3036265074,jL/h9MqRxEf/73gYSq4yZQ,347.10,4,ca,"(0.5, 0.5)",ch,,ch,,ch,,"('8d', '6h')"
2037,3036265074,w4CTNTmTkGuIHvHjRsKLFA,66.90,5,ch,1.0,ch,,ch,,ch,,"(('6d', '4c'), 1.9)"
2038,3036265074,1uadzoMdwLu8ZTizmRA+nQ,125.75,6,fo,,,,,,,,
2039,3036265074,/6TXEQSTjvWYl/7evFGm5g,44.40,1,fo,,,,,,,,
2040,3036265074,yspTPyicC4Ere+tsoRHI1A,279,2,fo,,,,,,,,
2042,3036234994,cYjm4OG2ZJcf6ZLzthJ7JA,45.45,1,fo,,,,,,,,
2043,3036234994,dzHzBhaa3G8n8JFraR2yng,49.15,2,fo,0.5,,,,,,,
2044,3036234994,Q1wMNadv0MqRUDF/XFX2sQ,99,3,fo,1.0,,,,,,,
2045,3036234994,nPG8FS8XBHKHql/2atFKMw,47.53,4,fo,,,,,,,,
2046,3036234994,OLsx8xHN2Muv99rpPNOQWw,92.87,5,fo,,,,,,,,
2047,3036234994,E5gHtN3NXH2sj3aAVYXFCg,88.35,6,fo,,,,,,,,
2048,3036234994,/P/xm24DBsfRoQ+cZG/aoQ,106.05,7,ra,4.0,be,"(8.75, -8.75)",,,,,12.35
2049,3036234994,IRMjAwuLYKvUi+z86ekgvw,120.55,8,ca,4.0,fo,,,,,,
2050,3036234994,H/B5jPpFi4MC5KO67kSP7Q,61.65,9,ca,4.0,fo,,,,,,
2052,3036233566,1uadzoMdwLu8ZTizmRA+nQ,251,4,ca,3.5,ch,,be,6.0,ch,,
2053,3036233566,J/9uHPTZ8oVMZfuqRZFprQ,53.65,5,fo,0.5,,,,,,,
2054,3036233566,DO8rgn31KkgyCUmhQq58OA,112.05,6,ca,"(1.0, 2.5)",ch,,chca,6.0,ch,,"(('9s', 'Kd'), 21.35)"
2055,3036233566,7I7RYE+DyVv9a2suFhCI8g,110.05,1,fo,,,,,,,,
2056,3036233566,nkt5AtBG1nCOFB5quSqsuA,22.55,2,fo,,,,,,,,
2057,3036233566,VcDZxnAcQ1JA3wZn80ihKA,105.60,3,ra,3.5,ch,,chfo,,,,
2059,3036235168,uWhRg5ZstkiUIL1M+DTi6Q,62,1,fo,,,,,,,,
2060,3036235168,kIbanshKysxtdDXKqLAWsA,153.40,2,fo,0.5,,,,,,,
2061,3036235168,jto9xmmj+Q/Gqg3GQSmgBA,179.90,3,ca,"(1.0, 3.0)",ch,,ch,,ch,,"(('As', 'Qd'), 3.8)"
2062,3036235168,rwCKaJz/OT/u9FXTE1zHbQ,165.70,4,ra,4.0,ch,,ch,,ch,,"(('Ad', 'Jc'), 3.8)"
2063,3036235168,BRKGdKLCbwRMR8WOKlt1ZA,205,5,fo,,,,,,,,
2064,3036235168,H/B5jPpFi4MC5KO67kSP7Q,43.30,6,fo,,,,,,,,
2065,3036235168,KudvYuFL+Bw8nkX+zV2kMA,119.88,7,fo,,,,,,,,
2066,3036235168,9H0O1jMPyY/ey/hTute7Rg,199.70,8,fo,,,,,,,,
2067,3036235168,/P/xm24DBsfRoQ+cZG/aoQ,117.20,9,fo,,,,,,,,
2069,3036236614,8ELwN7al1hgCHlkRbwfSBA,21.50,5,fo,,,,,,,,
2070,3036236614,ugnAY34+pNcjsyfkV0MoNQ,272.45,6,fo,0.5,,,,,,,
2071,3036236614,dPft7g2lbDhkes7WOvCpKA,104,2,ch,1.0,chfo,,,,,,
2072,3036236614,gEwndIYEbei2N/gmzNMwsQ,39,3,ca,1.0,be,"(2.0, -2.0)",,,,,2.40
2073,3036236614,os4I8Ii5VUDXSh3cjOkc1w,134.45,4,fo,,,,,,,,
2075,3036237108,DSbskv5D5qKxR/MXeY2lfQ,259.50,9,fo,,,,,,,,
2076,3036237108,ukX90a592Wy4ieDHQYubpw,99.44,1,fo,0.5,,,,,,,
2077,3036237108,/P/xm24DBsfRoQ+cZG/aoQ,172.15,2,,1.0,,,,,,,1.50
2078,3036237108,3cQWYs6Ypy1A3Kvdl3vU6w,216.40,3,fo,,,,,,,,
2079,3036237108,kIbanshKysxtdDXKqLAWsA,111.35,5,fo,,,,,,,,
2080,3036237108,BRKGdKLCbwRMR8WOKlt1ZA,200,6,fo,,,,,,,,
2081,3036237108,2Yn1H0JKFWI/AYidLXaajw,136.50,7,fo,,,,,,,,
2082,3036237108,H/B5jPpFi4MC5KO67kSP7Q,60.30,8,fo,,,,,,,,
2084,3036237166,dzHzBhaa3G8n8JFraR2yng,48.65,2,fo,,,,,,,,
2085,3036237166,Q1wMNadv0MqRUDF/XFX2sQ,98,3,ca,"(0.5, 2.5)",ch,,ch,,beca,"(1.0, 1.0)",
2086,3036237166,nPG8FS8XBHKHql/2atFKMw,47.53,4,fo,1.0,,,,,,,
2087,3036237166,OLsx8xHN2Muv99rpPNOQWw,92.87,5,caca,"(1.0, 2.0)",ch,,ch,,ra,2.0,"(('9s', 'As'), 15.65)"
2088,3036237166,E5gHtN3NXH2sj3aAVYXFCg,88.35,6,ra,3.0,ch,,ch,,fo,,
2089,3036237166,/P/xm24DBsfRoQ+cZG/aoQ,114.40,7,ca,3.0,ch,,ch,,fo,,
2090,3036237166,IRMjAwuLYKvUi+z86ekgvw,116.55,8,fo,,,,,,,,
2091,3036237166,H/B5jPpFi4MC5KO67kSP7Q,57.65,9,fo,,,,,,,,
2092,3036237166,cYjm4OG2ZJcf6ZLzthJ7JA,45.45,1,fo,,,,,,,,
2094,3036237900,ukX90a592Wy4ieDHQYubpw,98.94,1,fo,,,,,,,,
2095,3036237900,/P/xm24DBsfRoQ+cZG/aoQ,172.65,2,fo,0.5,,,,,,,
2096,3036237900,3cQWYs6Ypy1A3Kvdl3vU6w,216.40,3,,1.0,,,,,,,1.50
2097,3036237900,kIbanshKysxtdDXKqLAWsA,111.35,5,fo,,,,,,,,
2098,3036237900,BRKGdKLCbwRMR8WOKlt1ZA,200,6,fo,,,,,,,,
2099,3036237900,2Yn1H0JKFWI/AYidLXaajw,136.50,7,fo,,,,,,,,
2100,3036237900,H/B5jPpFi4MC5KO67kSP7Q,60.30,8,fo,,,,,,,,
2101,3036237900,DSbskv5D5qKxR/MXeY2lfQ,259.50,9,fo,,,,,,,,
2103,3036237274,kIbanshKysxtdDXKqLAWsA,152.90,2,fo,,,,,,,,
2104,3036237274,jto9xmmj+Q/Gqg3GQSmgBA,179.70,3,fo,0.5,,,,,,,
2105,3036237274,rwCKaJz/OT/u9FXTE1zHbQ,165.50,4,fo,1.0,,,,,,,
2106,3036237274,BRKGdKLCbwRMR8WOKlt1ZA,205,5,fo,,,,,,,,
2107,3036237274,H/B5jPpFi4MC5KO67kSP7Q,43.30,6,fo,,,,,,,,
2108,3036237274,KudvYuFL+Bw8nkX+zV2kMA,119.88,7,fo,,,,,,,,
2109,3036237274,9H0O1jMPyY/ey/hTute7Rg,199.70,8,fo,,,,,,,,
2110,3036237274,/P/xm24DBsfRoQ+cZG/aoQ,117.20,9,ra,"(4.0, -3.0)",,,,,,,2.50
2111,3036237274,uWhRg5ZstkiUIL1M+DTi6Q,62,1,fo,,,,,,,,
2113,3036238742,ugnAY34+pNcjsyfkV0MoNQ,271.95,6,fo,,,,,,,,
2114,3036238742,dPft7g2lbDhkes7WOvCpKA,103,2,,,,,,,,,
2115,3036238742,gEwndIYEbei2N/gmzNMwsQ,40.40,3,fo,1.0,,,,,,,
2116,3036238742,os4I8Ii5VUDXSh3cjOkc1w,134.45,4,ra,"(4.0, -3.0)",,,,,,,2
2117,3036238742,8ELwN7al1hgCHlkRbwfSBA,21.50,5,fo,,,,,,,,
2119,3036238356,jto9xmmj+Q/Gqg3GQSmgBA,179.20,3,fo,,,,,,,,
2120,3036238356,rwCKaJz/OT/u9FXTE1zHbQ,164.50,4,fo,0.5,,,,,,,
2121,3036238356,BRKGdKLCbwRMR8WOKlt1ZA,205,5,fo,1.0,,,,,,,
2122,3036238356,H/B5jPpFi4MC5KO67kSP7Q,43.30,6,fo,,,,,,,,
2123,3036238356,KudvYuFL+Bw8nkX+zV2kMA,119.88,7,fo,,,,,,,,
2124,3036238356,9H0O1jMPyY/ey/hTute7Rg,199.70,8,cafo,1.0,,,,,,,
2125,3036238356,/P/xm24DBsfRoQ+cZG/aoQ,118.70,9,fo,,,,,,,,
2126,3036238356,uWhRg5ZstkiUIL1M+DTi6Q,62,1,fo,,,,,,,,
2127,3036238356,kIbanshKysxtdDXKqLAWsA,152.90,2,ra,"(4.5, -3.5)",,,,,,,3.50
2129,3036238952,/P/xm24DBsfRoQ+cZG/aoQ,172.15,2,ca,4.0,fo,,,,,,
2130,3036238952,3cQWYs6Ypy1A3Kvdl3vU6w,216.90,3,fo,0.5,,,,,,,
2131,3036238952,kIbanshKysxtdDXKqLAWsA,111.35,5,fo,1.0,,,,,,,
2132,3036238952,BRKGdKLCbwRMR8WOKlt1ZA,200,6,ra,4.0,be,"(10.0, -10.0)",,,,,12.35
2133,3036238952,2Yn1H0JKFWI/AYidLXaajw,136.50,7,fo,,,,,,,,
2134,3036238952,H/B5jPpFi4MC5KO67kSP7Q,60.30,8,fo,,,,,,,,
2135,3036238952,DSbskv5D5qKxR/MXeY2lfQ,259.50,9,ca,4.0,fo,,,,,,
2136,3036238952,ukX90a592Wy4ieDHQYubpw,98.94,1,fo,,,,,,,,
2138,3036236462,J/9uHPTZ8oVMZfuqRZFprQ,53.15,5,ca,1.0,ra,4.0,be,"(4.0, -4.0)",,,10.90
2139,3036236462,DO8rgn31KkgyCUmhQq58OA,123.90,6,ca,"(0.5, 0.5)",chfo,,,,,,
2140,3036236462,7I7RYE+DyVv9a2suFhCI8g,110.05,1,ch,1.0,chfo,,,,,,
2141,3036236462,nkt5AtBG1nCOFB5quSqsuA,22.55,2,fo,,,,,,,,
2142,3036236462,VcDZxnAcQ1JA3wZn80ihKA,102.10,3,ca,1.0,beca,"(2.0, 2.0)",chfo,,,,
2143,3036236462,1uadzoMdwLu8ZTizmRA+nQ,241.50,4,fo,,,,,,,,
2145,3036239074,BjMM9pyhOqEU5jmlrXQwDA,53.26,4,fo,,,,,,,,
2146,3036239074,K6g8SSEKNJM+mB0DC3k1eg,192,5,fo,0.5,,,,,,,
2147,3036239074,RFVxVR4NoCxjhPWvahhBzg,161.55,6,,1.0,,,,,,,1.50
2148,3036239074,1uadzoMdwLu8ZTizmRA+nQ,113.80,2,fo,,,,,,,,
2149,3036239074,N1BGgNozkMR8RFBjE7lbeg,180.40,3,fo,,,,,,,,
2151,3036239902,K6g8SSEKNJM+mB0DC3k1eg,191.50,5,ra,"(3.5, -2.5)",,,,,,,2.50
2152,3036239902,RFVxVR4NoCxjhPWvahhBzg,162.05,6,fo,0.5,,,,,,,
2153,3036239902,jhWEHA+p2qikEmtrxmGorQ,84.50,1,fo,1.0,,,,,,,
2154,3036239902,1uadzoMdwLu8ZTizmRA+nQ,113.80,2,fo,,,,,,,,
2155,3036239902,N1BGgNozkMR8RFBjE7lbeg,180.40,3,fo,,,,,,,,
2156,3036239902,BjMM9pyhOqEU5jmlrXQwDA,53.26,4,fo,,,,,,,,
2158,3036240478,gEwndIYEbei2N/gmzNMwsQ,39.40,3,ca,"(0.5, 0.5)",chca,2.0,ch,,be,"(4.0, -4.0)",5.70
2159,3036240478,os4I8Ii5VUDXSh3cjOkc1w,135.45,4,ch,1.0,be,2.0,ch,,fo,,
2160,3036240478,ugnAY34+pNcjsyfkV0MoNQ,271.95,6,fo,,,,,,,,
2162,3036240810,3cQWYs6Ypy1A3Kvdl3vU6w,216.40,3,fo,,,,,,,,
2163,3036240810,kIbanshKysxtdDXKqLAWsA,110.35,5,fo,0.5,,,,,,,
2164,3036240810,BRKGdKLCbwRMR8WOKlt1ZA,208.35,6,fo,1.0,,,,,,,
2165,3036240810,2Yn1H0JKFWI/AYidLXaajw,136.50,7,fo,,,,,,,,
2166,3036240810,H/B5jPpFi4MC5KO67kSP7Q,60.30,8,fo,,,,,,,,
2167,3036240810,DSbskv5D5qKxR/MXeY2lfQ,255.50,9,fo,,,,,,,,
2168,3036240810,ukX90a592Wy4ieDHQYubpw,98.94,1,fo,,,,,,,,
2169,3036240810,/P/xm24DBsfRoQ+cZG/aoQ,168.15,2,ra,"(4.0, -3.0)",,,,,,,2.50
2171,3036240756,RFVxVR4NoCxjhPWvahhBzg,161.55,6,fo,,,,,,,,
2172,3036240756,jhWEHA+p2qikEmtrxmGorQ,83.50,1,fo,0.5,,,,,,,
2173,3036240756,1uadzoMdwLu8ZTizmRA+nQ,113.80,2,,1.0,,,,,,,1.50
2174,3036240756,N1BGgNozkMR8RFBjE7lbeg,180.40,3,fo,,,,,,,,
2175,3036240756,BjMM9pyhOqEU5jmlrXQwDA,53.26,4,fo,,,,,,,,
2176,3036240756,K6g8SSEKNJM+mB0DC3k1eg,193,5,fo,,,,,,,,
2178,3036240524,rwCKaJz/OT/u9FXTE1zHbQ,164,4,ca,1.0,be,"(3.0, -3.0)",,,,,3.35
2179,3036240524,BRKGdKLCbwRMR8WOKlt1ZA,204,5,fo,0.5,,,,,,,
2180,3036240524,H/B5jPpFi4MC5KO67kSP7Q,43.30,6,ch,1.0,chfo,,,,,,
2181,3036240524,KudvYuFL+Bw8nkX+zV2kMA,119.88,7,fo,,,,,,,,
2182,3036240524,9H0O1jMPyY/ey/hTute7Rg,198.70,8,fo,,,,,,,,
2183,3036240524,/P/xm24DBsfRoQ+cZG/aoQ,118.70,9,fo,,,,,,,,
2184,3036240524,uWhRg5ZstkiUIL1M+DTi6Q,62,1,fo,,,,,,,,
2185,3036240524,kIbanshKysxtdDXKqLAWsA,155.40,2,fo,,,,,,,,
2186,3036240524,jto9xmmj+Q/Gqg3GQSmgBA,179.20,3,ca,1.0,chfo,,,,,,
2188,3036240758,Q1wMNadv0MqRUDF/XFX2sQ,93,3,caca,"(1.0, 3.5)",fo,,,,,,
2189,3036240758,nPG8FS8XBHKHql/2atFKMw,46.53,4,fo,0.5,,,,,,,
2190,3036240758,OLsx8xHN2Muv99rpPNOQWw,103.52,5,ra,"(1.0, 3.5)",be,"(6.0, -6.0)",,,,,9.50
2191,3036240758,E5gHtN3NXH2sj3aAVYXFCg,85.35,6,fo,,,,,,,,
2192,3036240758,/P/xm24DBsfRoQ+cZG/aoQ,111.40,7,fo,,,,,,,,
2193,3036240758,IRMjAwuLYKvUi+z86ekgvw,116.55,8,fo,,,,,,,,
2194,3036240758,H/B5jPpFi4MC5KO67kSP7Q,57.65,9,fo,,,,,,,,
2195,3036240758,cYjm4OG2ZJcf6ZLzthJ7JA,45.45,1,cafo,1.0,,,,,,,
2196,3036240758,dzHzBhaa3G8n8JFraR2yng,48.65,2,fo,,,,,,,,
2198,3036241482,jhWEHA+p2qikEmtrxmGorQ,83,1,raca,"(3.5, 7.5)",ra,72.0,,,,,"(('8s', '6c'), 163.0)"
2199,3036241482,1uadzoMdwLu8ZTizmRA+nQ,114.30,2,fo,0.5,,,,,,,
2200,3036241482,N1BGgNozkMR8RFBjE7lbeg,180.40,3,ra,"(1.0, 10.0)",beca,"(19.0, 53.0)",,,,,"('5s', 'As')"
2201,3036241482,BjMM9pyhOqEU5jmlrXQwDA,53.26,4,fo,,,,,,,,
2202,3036241482,K6g8SSEKNJM+mB0DC3k1eg,193,5,fo,,,,,,,,
2203,3036241482,RFVxVR4NoCxjhPWvahhBzg,161.55,6,fo,,,,,,,,
2205,3036242294,kIbanshKysxtdDXKqLAWsA,109.85,5,fo,,,,,,,,
2206,3036242294,BRKGdKLCbwRMR8WOKlt1ZA,207.35,6,fo,0.5,,,,,,,
2207,3036242294,2Yn1H0JKFWI/AYidLXaajw,136.50,7,fo,1.0,,,,,,,
2208,3036242294,H/B5jPpFi4MC5KO67kSP7Q,60.30,8,fo,,,,,,,,
2209,3036242294,DSbskv5D5qKxR/MXeY2lfQ,255.50,9,fo,,,,,,,,
2210,3036242294,ukX90a592Wy4ieDHQYubpw,98.94,1,cafo,1.0,,,,,,,
2211,3036242294,/P/xm24DBsfRoQ+cZG/aoQ,169.65,2,fo,,,,,,,,
2212,3036242294,3cQWYs6Ypy1A3Kvdl3vU6w,216.40,3,ra,"(5.5, -4.5)",,,,,,,4.50
2213,3036242294,qw4PAmOjCfALmQvTvHLepA,100,4,fo,1.0,,,,,,,
2215,3036242308,BRKGdKLCbwRMR8WOKlt1ZA,203.50,5,fo,,,,,,,,
2216,3036242308,H/B5jPpFi4MC5KO67kSP7Q,42.30,6,fo,0.5,,,,,,,
2217,3036242308,KudvYuFL+Bw8nkX+zV2kMA,119.88,7,fo,1.0,,,,,,,
2218,3036242308,9H0O1jMPyY/ey/hTute7Rg,198.70,8,cafo,1.0,,,,,,,
2219,3036242308,/P/xm24DBsfRoQ+cZG/aoQ,118.70,9,raca,"(5.0, 12.5)",chfo,,,,,,
2220,3036242308,uWhRg5ZstkiUIL1M+DTi6Q,62,1,fo,,,,,,,,
